"rownum","Id","i32","i32","Name","CompletionsRequired","AchievementsKey","bool","bool","bool","bool"
372,"Notable48",1,1002,"Mind Drinker",1,7,"",1,"",1
373,"Keystone1",1,1003,"Minion Instability",1,7,"",1,"",1
374,"Keystone11",1,1004,"Necromantic Aegis",1,7,"",1,"",1
375,"Notable40",1,1005,"Nightstalker",1,7,"",1,"",1
376,"Notable65",1,1006,"Nimbleness",1,7,"",1,"",1
377,"Notable201",1,1007,"Nullification",1,7,"",1,"",1
378,"Keystone16",1,1008,"Ondar's Guile",1,7,"",1,"",1
379,"Notable47",1,1009,"Overcharge",1,7,"",1,"",1
380,"Keystone12",1,1010,"Pain Attunement",1,7,"",1,"",1
381,"Notable94",1,1011,"Ballistic Mastery",1,7,"",1,"",1
382,"Notable5",1,1012,"Phalanx",1,7,"",1,"",1
383,"Keystone17",1,1013,"Phase Acrobatics",1,7,"",1,"",1
384,"Notable133",1,1014,"Beef",1,7,"",1,"",1
385,"Notable83",1,1015,"Piercing Shots",1,7,"",1,"",1
386,"Keystone15",1,1016,"Point Blank",1,7,"",1,"",1
387,"Notable141",1,1017,"Precision",1,7,"",1,"",1
388,"Notable103",1,1018,"Pressure Points",1,7,"",1,"",1
389,"Notable188",1,1019,"Prestidigitation",1,7,"",1,"",1
390,"Notable132",1,1020,"Prowess",1,7,"",1,"",1
391,"Notable128",1,1021,"Pure Brutality",1,7,"",1,"",1
392,"Notable27",1,1022,"Purity of Essence",1,7,"",1,"",1
393,"Notable59",1,1023,"Pyromaniac",1,7,"",1,"",1
394,"Notable143",1,1024,"Quickness",1,7,"",1,"",1
395,"Notable81",1,1025,"Raptor Talons",1,7,"",1,"",1
396,"Notable19",1,1026,"Raw Power",1,7,"",1,"",1
397,"Notable104",1,1027,"Razor's Edge",1,7,"",1,"",1
398,"Notable95",1,1028,"Reaver",1,7,"",1,"",1
399,"Notable109",1,1029,"Reckless Abandon",1,7,"",1,"",1
400,"Notable174",1,1030,"Reflexes",1,7,"",1,"",1
401,"Notable166",1,1031,"Repartee",1,7,"",1,"",1
402,"Keystone6",1,1032,"Resolute Technique",1,7,"",1,"",1
403,"Notable98",1,1033,"Riddle of Steel",1,7,"",1,"",1
404,"Notable87",1,1034,"Savagery",1,7,"",1,"",1
405,"Notable149",1,1035,"Savant",1,7,"",1,"",1
406,"Notable155",1,1036,"Secrets of the Order",1,7,"",1,"",1
407,"Notable209",1,1037,"Serpent Stance",1,7,"",1,"",1
408,"Notable121",1,1038,"Shield Mastery",1,7,"",1,"",1
409,"Notable71",1,1039,"Precise Interception",1,7,"",1,"",1
410,"Notable200",1,1040,"Shock",1,7,"",1,"",1
411,"Notable183",1,1041,"Skill of the Ancestors",1,7,"",1,"",1
412,"Notable11",1,1042,"Skull Cracking",1,7,"",1,"",1
413,"Notable119",1,1043,"Slaughter",1,7,"",1,"",1
414,"Notable172",1,1044,"Slice and Dice",1,7,"",1,"",1
415,"Notable10",1,1045,"Smashing Blows",1,7,"",1,"",1
416,"Notable9",1,1046,"Smashing Strikes",1,7,"",1,"",1
417,"Notable77",1,1047,"Soul Raker",1,7,"",1,"",1
418,"Notable152",1,1048,"Soul Siphon",1,7,"",1,"",1
419,"Notable195",1,1049,"Spell Power",1,7,"",1,"",1
420,"Notable79",1,1050,"Spirit Raker",1,7,"",1,"",1
421,"Notable171",1,1051,"Splitting Strikes",1,7,"",1,"",1
422,"Notable21",1,1052,"Stamina",1,7,"",1,"",1
423,"Notable35",1,1053,"Static Blows",1,7,"",1,"",1
424,"Notable66",1,1054,"Steady Hands",1,7,"",1,"",1
425,"Notable203",1,1055,"Steel Skin",1,7,"",1,"",1
426,"Notable123",1,1056,"Strong Arm",1,7,"",1,"",1
427,"Notable175",1,1057,"Swagger",1,7,"",1,"",1
428,"Notable118",1,1058,"Swashbuckler",1,7,"",1,"",1
429,"Notable114",1,1059,"Testudo",1,7,"",1,"",1
430,"Notable185",1,1060,"Thick Skin",1,7,"",1,"",1
431,"Notable148",1,1061,"Thieves Craft",1,7,"",1,"",1
432,"Notable130",1,1062,"Throatseeker",1,7,"",1,"",1
433,"Notable17",1,1063,"Timberwolf",1,7,"",1,"",1
434,"Notable32",1,1064,"Troll's Blood",1,7,"",1,"",1
435,"Notable162",1,1065,"Twin Terrors",1,7,"",1,"",1
436,"Notable193",1,1066,"Unnatural Calm",1,7,"",1,"",1
437,"Keystone7",1,1067,"Unwavering Stance",1,7,"",1,"",1
438,"Keystone21",1,1068,"Vaal Pact",1,7,"",1,"",1
439,"Notable182",1,1069,"Versatility",1,7,"",1,"",1
440,"Notable23",1,1070,"Vigor",1,7,"",1,"",1
441,"Notable205",1,1071,"Void Barrier",1,7,"",1,"",1
442,"Notable37",1,1072,"Wandslinger's Prowess",1,7,"",1,"",1
443,"Notable120",1,1073,"Water Dancing",1,7,"",1,"",1
444,"Notable100",1,1074,"Weapon Artistry",1,7,"",1,"",1
445,"Notable194",1,1075,"Weight Lifting",1,7,"",1,"",1
446,"Notable3",1,1076,"Whirling Barrier",1,7,"",1,"",1
447,"Keystone18",1,1077,"Whispers of Doom",1,7,"",1,"",1
448,"Notable73",1,1078,"Wicked Blade",1,7,"",1,"",1
449,"Notable150",1,1079,"Wisdom of the Glade",1,7,"",1,"",1
450,"Notable70",1,1080,"Wrecking Ball",1,7,"",1,"",1
451,"Keystone22",1,1081,"Zealot's Oath",1,7,"",1,"",1
452,"Clear1_1",1,1082,"Twilight Strand",1,6,"",1,"",1
453,"Clear1_2",1,1083,"Terraces",1,6,"",1,"",1
454,"Clear1_2a",1,1084,"Tidal Island",1,6,"",1,"",1
455,"Clear1_3",1,1085,"Mud Flats",1,6,"",1,"",1
456,"Clear1_3a",1,1086,"Fetid Pool",1,6,"",1,"",1
457,"Clear1_4_0",1,1087,"Flooded Depths",1,6,"",1,"",1
458,"Clear1_4_1",1,1088,"Lower Submerged Passage",1,6,"",1,"",1
459,"Clear1_4_2",1,1089,"Upper Submerged Passage",1,6,"",1,"",1
460,"Clear1_5",1,1090,"The Ledge",1,6,"",1,"",1
461,"Clear1_6",1,1091,"The Rocky Climb",1,6,"",1,"",1
462,"Clear1_7_1",1,1092,"Lower Prison",1,6,"",1,"",1
463,"Clear1_7_2",1,1093,"Upper Prison",1,6,"",1,"",1
464,"Clear1_8",1,1094,"The Prisoner's Gate",1,6,"",1,"",1
465,"Clear_9",1,1095,"The Ship Graveyard",1,6,"",1,"",1
466,"Clear1_9a",1,1096,"The Ship Graveyard Cave",1,6,"",1,"",1
467,"Clear1_10",1,1097,"The Coves",1,6,"",1,"",1
468,"Clear1_11_1",1,1098,"Cavern of Wrath",1,6,"",1,"",1
469,"Clear1_11_2",1,1099,"Cavern of Anger",1,6,"",1,"",1
470,"Clear2_1",1,1100,"The Forest",1,6,"",1,"",1
471,"Clear2_2",1,1101,"Old Fields",1,6,"",1,"",1
472,"Clear2_2a",1,1102,"The Cave",1,6,"",1,"",1
473,"Clear2_3",1,1103,"Crossroads",1,6,"",1,"",1
474,"Clear2_5_1",1,1104,"Church Dungeon Level 1",1,6,"",1,"",1
475,"Clear2_5_2",1,1105,"Church Dungeon Level 2",1,6,"",1,"",1
476,"Clear2_6_1",1,1106,"Chamber of Sins Level 1",1,6,"",1,"",1
477,"Clear2_6_2",1,1107,"Chamber of Sins Level 2",1,6,"",1,"",1
478,"Clear2_6_3",1,1108,"Chamber of Sins Level 3",1,6,"",1,"",1
479,"Clear2_4",1,1109,"Broken Bridge",1,6,"",1,"",1
480,"Clear2_7",1,1110,"River Crossings",1,6,"",1,"",1
481,"Clear2_8",1,1111,"Dark Forest",1,6,"",1,"",1
482,"Clear2_9",1,1112,"The Western Forest",1,6,"",1,"",1
483,"Clear2_10",1,1113,"The Weaver's Chambers",1,6,"",1,"",1
484,"Clear2_11_1",1,1114,"Vaal Ruins Level 1",1,6,"",1,"",1
485,"Clear2_11_2",1,1115,"Vaal Ruins Level 2",1,6,"",1,"",1
486,"Clear2_12",1,1116,"Pools and Streams",1,6,"",1,"",1
487,"Clear2_13",1,1117,"Dread Thicket",1,6,"",1,"",1
488,"Clear2_14_1",1,1118,"Waterfall Cave Level 1",1,6,"",1,"",1
489,"Clear2_14_2",1,1119,"Waterfall Cave Level 2",1,6,"",1,"",1
490,"Clear2_14_3",1,1120,"Ancient Pyramid",1,6,"",1,"",1
491,"Clear2_15",1,1121,"Fellshrine Ruins",1,6,"",1,"",1
492,"Clear3_1",1,1122,"The City of Sarn",1,6,"",1,"",1
493,"Clear3_2",1,1123,"Sarn Slums",1,6,"",1,"",1
494,"Clear3_3_1",1,1124,"Crematorium Level 1",1,6,"",1,"",1
495,"Clear3_3_2",1,1125,"Crematorium Level 2",1,6,"",1,"",1
496,"Clear3_4",1,1126,"Warehouses",1,6,"",1,"",1
497,"Clear3_5",1,1127,"Marketplace",1,6,"",1,"",1
498,"Clear3_6_1",1,1128,"The Catacombs",1,6,"",1,"",1
499,"Clear3_7",1,1129,"Battlefront",1,6,"",1,"",1
500,"Clear3_8_1",1,1130,"Solaris Temple Level 1",1,6,"",1,"",1
501,"Clear3_8_2",1,1131,"Solaris Temple Level 2",1,6,"",1,"",1
502,"Clear3_8_3",1,1132,"Solaris Temple Level 3",1,6,"",1,"",1
503,"Clear3_9",1,1133,"The Docks",1,6,"",1,"",1
504,"Clear3_10_0",1,1134,"Slums Sewers",1,6,"",1,"",1
505,"Clear3_10_1",1,1135,"Warehouse Sewers",1,6,"",1,"",1
506,"Clear3_10_2",1,1136,"Market Sewers",1,6,"",1,"",1
507,"Clear3_10_3",1,1137,"Sewers Aqueduct",1,6,"",1,"",1
508,"Clear3_13",1,1138,"Barracks",1,6,"",1,"",1
509,"Clear3_14_1",1,1139,"Lunaris Temple Level 1",1,6,"",1,"",1
510,"Clear3_14_2",1,1140,"Lunaris Temple Level 2",1,6,"",1,"",1
511,"Clear3_14_3",1,1141,"Lunaris Temple Level 3",1,6,"",1,"",1
512,"TagShrineAcceleration",1,0,"Acceleration Shrine",1,9,"",1,"",1
513,"TagShrineLightning",1,1,"Lightning Shrine",1,9,"",1,"",1
514,"TagShrineCold",1,2,"Freezing Shrine",1,9,"",1,"",1
515,"TagShrineFire",1,3,"Burning Shrine",1,9,"",1,"",1
516,"TagShrineArc",1,4,"Static Shrine",1,9,"",1,"",1
517,"TagShrineCriticals",1,5,"Diamond Shrine",1,9,"",1,"",1
518,"TagShrineBrutal",1,6,"Brutal Shrine",1,9,"",1,"",1
519,"TagShrineThorns",1,7,"Shrine of Thorns",1,9,"",1,"",1
520,"TagShrineRegen",1,8,"Replenishing Shrine",1,9,"",1,"",1
521,"TagShrineMassive",1,9,"Massive Shrine",1,9,"",1,"",1
522,"TagShrineDefence",1,10,"Impenetrable Shrine",1,9,"",1,"",1
523,"TagShrineResistance",1,11,"Resistance Shrine",1,9,"",1,"",1
524,"TagShrineGodMode",1,12,"Divine Shrine",1,9,"",1,"",1
525,"TagShrineMulti",1,13,"Echoing Shrine",1,9,"",1,"",1
526,"TagShrineCurses",1,14,"Hexing Shrine",1,9,"",1,"",1
527,"TagShrineSkeletons",1,15,"Skeletal Shrine",1,9,"",1,"",1
528,"TagShrineSmoke",1,16,"Shrouded Shrine",1,9,"",1,"",1
529,"KillNemesisExplodesOnDeathFire",1,17,"Volatile Flameblood",1,10,"",1,"",1
530,"KillNemesisExplodesOnDeathLightning",1,18,"Volatile Stormblood",1,10,"",1,"",1
531,"KillNemesisExplodesOnDeathCold",1,19,"Volatile Iceblood",1,10,"",1,"",1
532,"KillNemesisRaisesAfterDeath",1,20,"Soul Conduit",1,10,"",1,"",1
533,"KillNemesisSpawnsMonsters",1,21,"Fractured",1,10,"",1,"",1
534,"KillNemesisCorruptedBlood",1,22,"Corrupting Blood",1,10,"",1,"",1
535,"KillNemesisUniqueDrop",1,23,"Inner Treasure",1,10,"",1,"",1
536,"KillNemesisElementalHit",1,24,"Blessing of Elements",1,10,"",1,"",1
537,"KillNemesisTransformOnLowLife",1,25,"Berserker",1,10,"",1,"",1
538,"KillNemesisSoulEater",1,26,"Soul Eater",1,10,"",1,"",1
539,"KillNemesisRemoveFlaskAndChargeBuffsOnHit",1,27,"Nullifier",1,10,"",1,"",1
540,"KillNemesisSmokeDaemon",1,28,"Shroud Walker",1,10,"",1,"",1
541,"KillNemesisSummonSkeletons",1,29,"Bringer of Bones",1,10,"",1,"",1
542,"KillNemesisProximityShield",1,30,"Proximity Shield",1,10,"",1,"",1
543,"KillNemesisPoisonAttacks",1,31,"Vile Touch",1,10,"",1,"",1
544,"KillNemesisEnfeebleOnHit",1,32,"Bringer of Weakness",1,10,"",1,"",1
545,"KillNemesisVulnerabilityOnHit",1,33,"Bringer of Fragility",1,10,"",1,"",1
546,"KillNemesisTemporalChainsOnHit",1,34,"Chronophage",1,10,"",1,"",1
547,"KillNemesisCurseDaemon",1,35,"Hexfont",1,10,"",1,"",1
548,"KillNemesisTotemDaemon",1,36,"Ancestral Power",1,10,"",1,"",1
549,"KillNemesisLightningStormDaemon",1,37,"Storm Herald",1,10,"",1,"",1
550,"KillNemesisStealthMode",1,38,"Camouflaged Predator",1,10,"",1,"",1
551,"65DominemesisStrDex",1,39,"Duelist",1,11,"",1,"",1
552,"65DominemesisStr",1,40,"Marauder",1,11,"",1,"",1
553,"65DominemesisDex",1,41,"Ranger",1,11,"",1,"",1
554,"65DominemesisDexInt",1,42,"Shadow",1,11,"",1,"",1
555,"65DominemesisStrInt",1,43,"Templar",1,11,"",1,"",1
556,"65DominemesisInt",1,44,"Witch",1,11,"",1,"",1
557,"65DominemesisStrDexInt",1,45,"Scion",1,11,"",1,"",1
558,"KillRareDrowned",1,46,"Drowned",1,8,"",1,"",1
559,"KillRareSandSpitter",1,47,"Sand Spitter",1,8,"",1,"",1
560,"KillRareCannibal",1,48,"Cannibal",1,8,"",1,"",1
561,"KillRareTideStrider",1,49,"Tide Strider",1,8,"",1,"",1
562,"KillRareGravelEater",1,50,"Gravel Eater",1,8,"",1,"",1
563,"KillRareWitheredHusk",1,51,"Withered Husk",1,8,"",1,"",1
564,"KillRareBoneRhoa",1,52,"Bone Rhoa",1,8,"",1,"",1
565,"KillRareDrippingDead",1,53,"Dripping Dead",1,8,"",1,"",1
566,"KillRareRhoaScavenger",1,54,"Rhoa Scavenger",1,8,"",1,"",1
567,"KillRareGreatRhoa",1,55,"Great Rhoa",1,8,"",1,"",1
568,"KillRareCaveCrustacean",1,56,"Cave Crustacean",1,8,"",1,"",1
569,"KillRareSirensSpawn",1,57,"Siren's Spawn",1,8,"",1,"",1
570,"KillRareCursedSpawn",1,58,"Cursed Spawn",1,8,"",1,"",1
571,"KillRareFleshEater",1,59,"Flesh Eater",1,8,"",1,"",1
572,"KillRareMerveilsDaughter",1,60,"Merveil's Daughter",1,8,"",1,"",1
573,"KillRareRattlingBones",1,61,"Rattling Bones",1,8,"",1,"",1
574,"KillRareAncientArcher",1,62,"Ancient Archer",1,8,"",1,"",1
575,"KillRareBurningBowman",1,63,"Burning Bowman",1,8,"",1,"",1
576,"KillRareGoatman",1,64,"Goatman",1,8,"",1,"",1
577,"KillRareDuneHellion",1,65,"Dune Hellion",1,8,"",1,"",1
578,"KillRareFlameHellion",1,66,"Flame Hellion",1,8,"",1,"",1
579,"KillRareBrittleThief",1,67,"Brittle Thief",1,8,"",1,"",1
580,"KillRareRottingDamned",1,68,"Rotting Damned",1,8,"",1,"",1
581,"KillRareNecromancer",1,69,"Necromancer",1,8,"",1,"",1
582,"KillRareBrittlePoacher",1,70,"Brittle Poacher",1,8,"",1,"",1
583,"KillRareAxiomThunderguard",1,71,"Axiom Thunderguard",1,8,"",1,"",1
584,"KillRareAxiomFrostguard",1,72,"Axiom Frostguard",1,8,"",1,"",1
585,"KillRareDiabolist",1,73,"Diabolist",1,8,"",1,"",1
586,"KillRareHighlandHellion",1,74,"Highland Hellion",1,8,"",1,"",1
587,"KillRareBeardedDevil",1,75,"Bearded Devil",1,8,"",1,"",1
588,"KillRareSpectralCorsair",1,76,"Spectral Corsair",1,8,"",1,"",1
589,"KillRareMurkRunner",1,77,"Murk Runner",1,8,"",1,"",1
590,"KillRareMerveilsChosen",1,78,"Merveil's Chosen",1,8,"",1,"",1
591,"KillRareSeethingBrine",1,79,"Seething Brine",1,8,"",1,"",1
592,"KillRareCursedMariner",1,80,"Cursed Mariner",1,8,"",1,"",1
593,"KillRareGluttonousGull",1,81,"Gluttonous Gull",1,8,"",1,"",1
594,"KillRareFetidShambler",1,82,"Fetid Shambler",1,8,"",1,"",1
595,"KillRareScrabblingMenace",1,83,"Scrabbling Menace",1,8,"",1,"",1
596,"KillRareMerveilsFavoured",1,84,"Merveil's Favoured",1,8,"",1,"",1
597,"KillRareSlimyBloodsucker",1,85,"Slimy Bloodsucker",1,8,"",1,"",1
598,"KillRareAshenBuccaneer",1,86,"Ashen Buccaneer",1,8,"",1,"",1
599,"KillRareSpectralBowman",1,87,"Spectral Bowman",1,8,"",1,"",1
600,"KillRareMerveilsAttendant",1,88,"Merveil's Attendant",1,8,"",1,"",1
601,"KillRareObsidianEater",1,89,"Obsidian Eater",1,8,"",1,"",1
602,"KillRareBloodChieftain",1,90,"Blood Chieftain",1,8,"",1,"",1
603,"KillRareBloodApe",1,91,"Blood Ape",1,8,"",1,"",1
604,"KillRareKraitynsScout",1,92,"Kraityn's Scout",1,8,"",1,"",1
605,"KillRareCarnageApe",1,93,"Carnage Ape",1,8,"",1,"",1
606,"KillRareRuinedTitan",1,94,"Ruined Titan",1,8,"",1,"",1
607,"KillRareCaveBeast",1,95,"Cave Beast",1,8,"",1,"",1
608,"KillRareCaveSkitterer",1,96,"Cave Skitterer",1,8,"",1,"",1
609,"KillRareBarrowApe",1,97,"Barrow Ape",1,8,"",1,"",1
610,"KillRareStalagNightmare",1,98,"Stalag Nightmare",1,8,"",1,"",1
611,"KillRareKraitynsAspirant",1,99,"Kraityn's Aspirant",1,8,"",1,"",1
612,"KillRareBoneCruncher",1,100,"Bone Cruncher",1,8,"",1,"",1
613,"KillRareHulkingTitan",1,101,"Hulking Titan",1,8,"",1,"",1
614,"KillRareStygianApe",1,102,"Stygian Ape",1,8,"",1,"",1
615,"KillRareKraitynsThrall",1,103,"Kraityn's Thrall",1,8,"",1,"",1
616,"KillRareKraitynsSniper",1,104,"Kraityn's Sniper",1,8,"",1,"",1
617,"KillRareRumblingMass",1,105,"Rumbling Mass",1,8,"",1,"",1
618,"KillRareHairyBonecruncher",1,106,"Hairy Bonecruncher",1,8,"",1,"",1
619,"KillRareBrittleCleric",1,107,"Brittle Cleric",1,8,"",1,"",1
620,"KillRareFlamePriest",1,108,"Flame Priest",1,8,"",1,"",1
621,"KillRareFrostPriest",1,109,"Frost Priest",1,8,"",1,"",1
622,"KillRareThunderPriest",1,110,"Thunder Priest",1,8,"",1,"",1
623,"KillRareCryptWeaver",1,111,"Crypt Weaver",1,8,"",1,"",1
624,"KillRareDefiler",1,112,"Defiler",1,8,"",1,"",1
625,"KillRareVaultGuardian",1,113,"Vault Guardian",1,8,"",1,"",1
626,"KillRareFrostBishop",1,114,"Frost Bishop",1,8,"",1,"",1
627,"KillRareFlameBishop",1,115,"Flame Bishop",1,8,"",1,"",1
628,"KillRareThunderBishop",1,116,"Thunder Bishop",1,8,"",1,"",1
629,"KillRareSinArcher",1,117,"Sin Archer",1,8,"",1,"",1
630,"KillRareSuturedAberration",1,118,"Sutured Aberration",1,8,"",1,"",1
631,"KillRareSpindleSpider",1,119,"Spindle Spider",1,8,"",1,"",1
632,"KillRareSinLord",1,120,"Sin Lord",1,8,"",1,"",1
633,"KillRarePlaguedBowman",1,121,"Plagued Bowman",1,8,"",1,"",1
634,"KillRareMutantArach",1,122,"Mutant Arach",1,8,"",1,"",1
635,"KillRareBoneWarden",1,123,"Bone Warden",1,8,"",1,"",1
636,"KillRareCorruptedArach",1,124,"Corrupted Arach",1,8,"",1,"",1
637,"KillRareSparkingMage",1,125,"Sparking Mage",1,8,"",1,"",1
638,"KillRareSparkingBones",1,126,"Sparking Bones",1,8,"",1,"",1
639,"KillRareCallowThug",1,127,"Callow Thug",1,8,"",1,"",1
640,"KillRareCallowSniper",1,128,"Callow Sniper",1,8,"",1,"",1
641,"KillRareBrambleCobra",1,129,"Bramble Cobra",1,8,"",1,"",1
642,"KillRareShadowStalker",1,130,"Shadow Stalker",1,8,"",1,"",1
643,"KillRareShadowArcher",1,131,"Shadow Archer",1,8,"",1,"",1
644,"KillRareNightAdder",1,132,"Night Adder",1,8,"",1,"",1
645,"KillRareInkSpinner",1,133,"Ink Spinner",1,8,"",1,"",1
646,"KillRareAlirasDeadeye",1,134,"Alira's Deadeye",1,8,"",1,"",1
647,"KillRareLurkingVenom",1,135,"Lurking Venom",1,8,"",1,"",1
648,"KillRareLeapingSpider",1,136,"Leaping Spider",1,8,"",1,"",1
649,"KillRareVaalFallen",1,137,"Vaal Fallen",1,8,"",1,"",1
650,"KillRareVaalRecluse",1,138,"Vaal Recluse",1,8,"",1,"",1
651,"KillRareVaalConstruct",1,139,"Vaal Construct",1,8,"",1,"",1
652,"KillRareAncientConstruct",1,140,"Ancient Construct",1,8,"",1,"",1
653,"KillRareSerpentineConstruct",1,141,"Serpentine Construct",1,8,"",1,"",1
654,"KillRareBoilingAmbusher",1,142,"Boiling Ambusher",1,8,"",1,"",1
655,"KillRareOaksDevoted",1,143,"Oak's Devoted",1,8,"",1,"",1
656,"KillRareDreadPrimate",1,144,"Dread Primate",1,8,"",1,"",1
657,"KillRareThicketHulk",1,145,"Thicket Hulk",1,8,"",1,"",1
658,"KillRareGladeMamba",1,146,"Glade Mamba",1,8,"",1,"",1
659,"KillRareShaggyMonstrosity",1,147,"Shaggy Monstrosity",1,8,"",1,"",1
660,"KillRareVenomousSpawn",1,148,"Venomous Spawn",1,8,"",1,"",1
661,"KillRareVexingArcher",1,149,"Vexing Archer",1,8,"",1,"",1
662,"KillRarePhantomOccultist",1,150,"Phantom Occultist",1,8,"",1,"",1
663,"KillRareArmourCruncher",1,151,"Armour Cruncher",1,8,"",1,"",1
664,"KillRareSlimyNemesis",1,152,"Slimy Nemesis",1,8,"",1,"",1
665,"KillRareFlameArchmage",1,153,"Flame Archmage",1,8,"",1,"",1
666,"KillRareFrostArchmage",1,154,"Frost Archmage",1,8,"",1,"",1
667,"KillRareThunderArchmage",1,155,"Thunder Archmage",1,8,"",1,"",1
668,"KillRareFlameGuardian",1,156,"Flame Guardian",1,8,"",1,"",1
669,"KillRareFrostGuardian",1,157,"Frost Guardian",1,8,"",1,"",1
670,"KillRareThunderGuardian",1,158,"Thunder Guardian",1,8,"",1,"",1
671,"KillRareFlameChampion",1,159,"Flame Champion",1,8,"",1,"",1
672,"KillRareFrostChampion",1,160,"Frost Champion",1,8,"",1,"",1
673,"KillRareFlameHarbinger",1,161,"Flame Harbinger",1,8,"",1,"",1
674,"KillRareFrostHarbinger",1,162,"Frost Harbinger",1,8,"",1,"",1
675,"KillRareThunderHarbinger",1,163,"Thunder Harbinger",1,8,"",1,"",1
676,"KillRareCairnAnnihilator",1,164,"Cairn Annihilator",1,8,"",1,"",1
677,"KillRareCryptStalker",1,165,"Crypt Stalker",1,8,"",1,"",1
678,"KillRareAncientBonestalker",1,166,"Ancient Bonestalker",1,8,"",1,"",1
679,"KillRareDisturbedCorpse",1,167,"Disturbed Corpse",1,8,"",1,"",1
680,"KillRareShamblingCadaver",1,168,"Shambling Cadaver",1,8,"",1,"",1
681,"KillRareUndyingOutcast",1,169,"Undying Outcast",1,8,"",1,"",1
682,"KillRareCarrionSwarmer",1,170,"Carrion Swarmer",1,8,"",1,"",1
683,"KillRareFlayedWarrior",1,171,"Flayed Warrior",1,8,"",1,"",1
684,"KillRareCarrionQueen",1,172,"Carrion Queen",1,8,"",1,"",1
685,"KillRareSpineSerpent",1,173,"Spine Serpent",1,8,"",1,"",1
686,"KillRareUndyingWretch",1,174,"Undying Wretch",1,8,"",1,"",1
687,"KillRareUndyingIncinerator",1,175,"Undying Incinerator",1,8,"",1,"",1
688,"KillRareAshProphet",1,176,"Ash Prophet",1,8,"",1,"",1
689,"KillRareScorchedGuard",1,177,"Scorched Guard",1,8,"",1,"",1
690,"KillRareCinderElemental",1,178,"Cinder Elemental",1,8,"",1,"",1
691,"KillRareRestlessLabourer",1,179,"Restless Labourer",1,8,"",1,"",1
692,"KillRareBarbSerpent",1,180,"Barb Serpent",1,8,"",1,"",1
693,"KillRareUndyingWorker",1,181,"Undying Worker",1,8,"",1,"",1
694,"KillRareUndyingGrappler",1,182,"Undying Grappler",1,8,"",1,"",1
695,"KillRareUndyingImpaler",1,183,"Undying Impaler",1,8,"",1,"",1
696,"KillRareDeathBishop",1,184,"Death Bishop",1,8,"",1,"",1
697,"KillRareBleakAspirant",1,185,"Bleak Aspirant",1,8,"",1,"",1
698,"KillRareBleakVicar",1,186,"Bleak Vicar",1,8,"",1,"",1
699,"KillRareUndyingCultist",1,187,"Undying Cultist",1,8,"",1,"",1
700,"KillRareCryptArachnid",1,188,"Crypt Arachnid",1,8,"",1,"",1
701,"KillRareBlackguardSoldier",1,189,"Blackguard Soldier",1,8,"",1,"",1
702,"KillRareBlackguardMage",1,190,"Blackguard Mage",1,8,"",1,"",1
703,"KillRareAssaultRibbon",1,191,"Assault Ribbon",1,8,"",1,"",1
704,"KillRareHolyWater",1,192,"Holy Water",1,8,"",1,"",1
705,"KillRareDockhandWraith",1,193,"Dockhand Wraith",1,8,"",1,"",1
706,"KillRareBrittleCorsair",1,194,"Brittle Corsair",1,8,"",1,"",1
707,"KillRareVoidbearer",1,195,"Voidbearer",1,8,"",1,"",1
708,"KillRareUndying",1,196,"Stinking Undying",1,8,"",1,"",1
709,"KillRareFetidMaw",1,197,"Fetid Maw",1,8,"",1,"",1
710,"KillRareUndyingAlchemist",1,198,"Undying Alchemist",1,8,"",1,"",1
711,"KillRareSewageCrawler",1,199,"Sewage Crawler",1,8,"",1,"",1
712,"KillRareBlackguardElite",1,200,"Blackguard Elite",1,8,"",1,"",1
713,"KillRareBlackguardArcmage",1,201,"Blackguard Arcmage",1,8,"",1,"",1
714,"KillRareMortalityExperimenter",1,202,"Mortality Experimenter",1,8,"",1,"",1
715,"KillRareReanimator",1,203,"Reanimator",1,8,"",1,"",1
716,"KillRareDrenchedMiscreation",1,204,"Drenched Miscreation",1,8,"",1,"",1
717,"KillRarePietysMiscreation",1,205,"Piety's Miscreation",1,8,"",1,"",1
718,"KillRareShockedMiscreation",1,206,"Shocked Miscreation",1,8,"",1,"",1
719,"KillRareBloodElemental",1,207,"Blood Elemental",1,8,"",1,"",1
720,"KillRareWhippingMiscreation",1,208,"Whipping Miscreation",1,8,"",1,"",1
721,"KillRareTentacleMiscreation",1,209,"Tentacle Miscreation",1,8,"",1,"",1
722,"KillRareFleshSculptor",1,210,"Flesh Sculptor",1,8,"",1,"",1
723,"KillRarePorcupineGoliath",1,211,"Porcupine Goliath",1,8,"",1,"",1
724,"KillRareAvianWretch",1,212,"Avian Retch",1,8,"",1,"",1
725,"KillRareUndyingArchivist",1,213,"Undying Archivist",1,8,"",1,"",1
726,"KillRareUndyingAristocrat",1,214,"Undying Aristocrat",1,8,"",1,"",1
727,"KillRareCroakingChimeral",1,215,"Croaking Chimeral",1,8,"",1,"",1
728,"KillRareAlirasBloodGuard",1,216,"Alira's Blood Guard",1,8,"",1,"",1
729,"KillRareGoatmanShaman",1,217,"Goatman Shaman",1,8,"",1,"",1
730,"KillRareCarnageChieftain",1,218,"Carnage Chieftain",1,8,"",1,"",1
731,"KillRareSinMaster",1,219,"Sin Master",1,8,"",1,"",1
732,"KillRareCrustaceanSniper",1,220,"Crustacean Sniper",1,8,"",1,"",1
