"rownum","Id","ImplicitStats","ConstantStats","ConstantStatsValues","BaseEffectiveness","IncrementalEffectiveness"
319,"DetonateDeadDaemon",[618],"[660,216,2696,5755]","[-82,40,-25,-18]",2.2222,0.0143
320,"DetonateDeadDaemonRepeat",[618],"[216,214,2696,5755]","[100,4,-25,-18]",2.2222,0.0143
321,"ExperimenterDetonateDead",[618],"[660,2696,5755]","[-70,-25,2]",1.5111,0.0143
322,"TormentDaemonDetonateDead",[618],"[660,2696,5755]","[-70,-25,2]",1.5111,0.0143
323,"DetonateDeadSideAreaBoss",[618],"[660,2696,5755]","[-70,-25,2]",1.5111,0.0143
324,"MaligaroDetonateDead","[618,6538]","[344,216,2696,1843,1844,5755]","[9,40,-25,100,10,-18]",1.5111,0.019
325,"WbDetonateDead",[618],[5755],[-18],2.1156,0.03
326,"DroolmawDetonateDead","[618,6535]","[344,5755]","[4,-18]",2.1156,0.03
327,"DroolmawDetonateDeadNoTotem",[618],"[344,5755]","[4,-18]",2.1156,0.03
328,"Snipe",[849],"[365,364]","[10,50]",0,0
329,"SplitArrow",[849],[7089],[50],0.5,0.0233
330,"MonsterSplitArrow",[849],[175],[-30],0.5,0.0233
331,"MonsterSplitArrow2",[849],[175],[-30],0.5,0.0233
332,"ExileSplitArrow",[849],"[174,26,634]","[5,18,-20]",0,0
333,"ExileRangerSplitArrow","[4581,849]","[174,26,634,70]","[5,12,-40,80]",0,0
334,"BeyondDemonSplitArrow",[849],"[174,26,634]","[4,18,-20]",0,0
335,"BanditStagSplitArrow","[849,4581,7084]",[175],[-30],0,0
336,"BanditStagSplitArrowMetamorph",[849],[175],[-30],0,0
337,"Melee","[849,850]",[],[],0,0
338,"MeleeAtAnimationSpeed","[849,850,12557,4581,7084]",[],[],0,0
339,"MeleeAtAnimationSpeedDeferDamagePrediction","[849,850,12557,4581,7084,9769]",[],[],0,0
340,"MeleeAtAnimationSpeedFire","[849,850,12557,4581,7084]",[1100],[75],0,0
341,"MeleeAtAnimationSpeedCold","[849,850,12557,4581,7084]",[1101],[75],0,0
342,"MeleeAtAnimationSpeedLightning","[849,850,12557,4581,7084]",[1102],[75],0,0
343,"MeleeAtAnimationSpeedChaos","[849,850,12557,4581,7084]",[1103],[75],0,0
344,"MeleeAtAnimationSpeed2","[849,850,12557,4581,7084]",[],[],0,0
345,"MeleeAtAnimationSpeedUnique","[849,850,12557,4581,7084]",[],[],0,0
346,"MeleeAtAnimationSpeedUniqueNonStickArrows","[849,850,12557,4581,7084]",[4820],[35],0,0
347,"MeleeAtAnimationSpeedFireUnique","[849,850,12557,4581,7084]",[1100],[75],0,0
348,"MeleeAtAnimationSpeedColdUnique","[849,850,12557,4581,7084]",[1101],[75],0,0
349,"MeleeAtAnimationSpeedUniqueWithDirectionalKnockback","[849,850,12557,110,10677,4581,7084]","[10664,402]","[300,100]",1,0
350,"MeleeAtAnimationSpeedWithDirectionalKnockback","[849,850,12557,110,10677,4581,7084]","[10664,402]","[300,100]",0,0
351,"MeleeAtAnimationSpeedWithDirectionalKnockbackOlroth","[849,850,12557,110,10677,4581,7084]","[10664,402]","[300,100]",0,0
352,"MeleeAtAnimationSpeedUniqueMaim","[849,850,12557,4581,7084,3814]",[],[],0,0
353,"AxisGeneralMeleeAtAnimationSpeedUnique","[849,850,12557,4581,7084]","[1100,611,15086]","[25,50,-50]",0,0
354,"DoubleStrikeMeleeAtAnimationSpeed","[849,850,12557,4581,7084]",[],[],0,0
355,"DoubleStrikeMeleeAtAnimationSpeedUnique","[849,850,12557,4581,7084]",[],[],0,0
356,"HellscapeDemonBossMeleeAtAnimationSpeedFireKnockback","[849,850,12557,110,10677,4581,7084]",[1100],[40],0,0
357,"PlayerMelee","[849,850]",[],[],0,0
358,"MonsterMelee","[849,850]",[],[],0,0
359,"MonsterMeleeUnarmed","[849,850]",[],[],0,0
360,"MonsterMeleeUnarmedGreen","[849,850]",[],[],0,0
361,"MeleeUseContactPoint","[849,850,7084,4581]",[],[],0,0
362,"MeleeElderGuardianGold","[849,850]",[1921],[50],0,0
363,"MeleeKitavaMinion",[1929],[],[],0,0
364,"MeleeDusk","[1929,849,850]",[4820],[2],0,0
365,"MeleeProtoVaal","[849,850]","[1101,1921]","[75,30]",0,0
366,"DelveMeleeCold","[12557,849,850]",[],[],0,0
367,"DelveMeleeFire","[12557,849,850]",[],[],0,0
368,"DelveMeleeLightning","[12557,849,850]",[],[],0,0
369,"ShaperMelee",[],[1921],[33],0,0
370,"IzaroMelee",[],[],[],0,0
371,"MinotaurMelee","[849,850]",[1102],[30],0,0
372,"VilentaEnrageMelee","[849,850]",[1921],[100],0,0
373,"VilentaEnrageMeleeMap","[849,850]",[1921],[100],0,0
374,"BlackguardJaegerMelee",[4581],[],[],0,0
375,"SpikerBossMultistrikeMelee",[],"[1251,1238]","[2,75]",0,0
376,"RagingSpiritMeleeAttack",[],[],[],0,0
377,"ProphecyRagingSpiritMeleeAttack",[],[],[],0,0
378,"BrutusMeleeAttack",[],[1921],[12],0,0
379,"BruteTowerMeleeAttack",[],[],[],0,0
380,"BruteTowerMeleeAttackEmpowered",[],"[1102,634]","[60,100]",0,0
381,"MalachaiMeleeAttack",[],[],[],0,0
382,"MeleeSpiralStrMissionTotem",[850],"[2120,2121,2122]","[15,1600,3200]",0,0
383,"MonsterMeleeSplash","[1247,849,850]","[1248,1249]","[-20,-50]",0,0
384,"VaalSideAreaBoss1Melee","[849,850]",[],[],0,0
385,"DelveLavaGargoyleBossMelee","[849,850]",[],[],0,0
386,"MeleeEinhar","[849,850,684,4550]","[4820,1921]","[3,25]",0,0
387,"MeleeTora","[12429,849,850]","[4820,1921,1103]","[4,33,20]",0,0
388,"BetrayalSkeletonMelee","[849,850]","[4820,318]","[5,-30]",0,0
389,"BetrayalLabMelee",[],[5020],[-85],0,0
390,"MeleeJun",[684],[1921],[40],0,0
391,"MeleeBetrayalGravicius","[849,850]",[],[],0,0
392,"MeleeBetrayalThane","[849,850]",[],[],0,0
393,"MeleeBetrayalVagan","[849,850]",[],[],0,0
394,"MeleeBetrayalRiker","[849,850]",[],[],0,0
395,"MeleeBetrayalRin","[849,850]",[1101],[50],0,0
396,"MeleeLongRange","[849,850]",[1230],[16],0,0
397,"MeleeKaruiArcher",[849],"[4820,1101]","[18,75]",0,0
398,"MeleeKaruiSergeant",[849],"[4820,1100]","[21,75]",0,0
399,"MeleeHyrri",[849],"[4820,1101]","[19,75]",0,0
400,"MeleeHillock",[],[],[],0,0
401,"MeleeLioneye","[849,9583,7084]","[4820,1921,1100]","[20,-25,25]",0,0
402,"MeleeSekhemaAukuna","[849,7084,4550]","[1921,4820]","[-25,24]",0,0
403,"MeleeSekhemaAukunaDismounted",[],[1921],[-25],0,0
404,"MeleeFire","[849,850]",[1100],[75],0,0
405,"MeleeLightning","[849,850]",[1102],[75],0,0
406,"MeleeCold","[849,850]",[1101],[75],0,0
407,"MeleePartialChaos","[849,850,12429]",[1103],[25],0,0
408,"MeleePartialChaosWithKnockback","[849,850,110,12429]","[1103,10664]","[25,100]",0,0
409,"MeleePartialChaosWithKnockbackBasilisk","[849,850,110,12429]","[1103,10664]","[25,100]",0,0
410,"MeleeDemonFemale","[849,850]",[1230],[10],0,0
411,"MeleeEternalArcher",[849],[4820],[22],0,0
412,"MeleeMarakethArcher","[849,4581,7084]",[4820],[23],0,0
413,"MeleeBasiliskArrow","[849,4581,7084,12429]","[4820,1103]","[25,25]",0,0
414,"MeleeEyrieArrow","[849,850,7084,4581]","[1101,4820]","[75,26]",0,0
415,"MeleeWarlordArrow","[849,4581,7084]",[4820],[27],0,0
416,"AxisGeneralMelee","[849,850]","[1100,611,15086]","[25,50,-50]",0,0
417,"MeleeAtlasCrusaderMonsters","[849,850]",[1102],[75],1,0
418,"MeleeWithDirectionalKnockback","[849,850,110,10677]",[10664],[100],0,0
419,"HeistThugMeleeWDK","[849,850,110,10677,12557]",[10664],[100],0,0
420,"MeleeHarvestSnake","[849,850,110,10677]","[10664,1101]","[100,15]",0,0
421,"MeleeEyrieBird","[849,850,110,10677]","[1101,10664]","[75,100]",0,0
422,"MeleeWarlordPitbull","[849,850]",[],[],0,0
423,"MeleePoisonMaim","[3814,2302,849,850]",[],[],0,0
424,"HarvestBearMelee","[849,850,110,10677]",[10664],[100],0,0
425,"HarvestMinerMelee","[849,850]",[],[],0,0
426,"MeleeBleed","[849,850,2360]",[],[],0,0
427,"HarvestScorpionMelee","[849,850,12429]",[1103],[25],0,0
428,"MeleeHalfDamage","[849,850]",[],[],0,0
429,"MeleeHalfDamageChaos","[849,850,12429]",[1103],[25],0,0
430,"MeleeSummonedWolf","[849,850]",[568],[300],0,0
431,"MeleeHeistTemplarArrow","[849,4581,7084]",[4820],[28],0,0
432,"MeleeHeistTemplarCaptain","[849,850]",[],[],0,0
433,"MeleeHeistThugArrow","[849,850]",[4820],[28],0,0
434,"MeleeHeistThugMelee1","[849,850]",[1230],[-9],0,0
435,"MeleeHeistThugMelee2","[849,850]",[],[],0,0
436,"MeleeHeistThugMelee2_2","[849,850,1113]",[],[],0,0
437,"MeleeHeistThugMelee2Miniboss","[849,850,110,10677]",[10664],[100],0,0
438,"MeleeHeistThugMelee2MinibossEnraged1","[849,850,110,10677,1113]",[10664],[100],1,0
439,"MeleeHeistThugMelee2MinibossEnraged2","[849,850,110,10677,1113]",[10664],[100],1,0
440,"MeleeHeistThugMelee2MinibossEnraged3","[849,850,110,10677,1113]",[10664],[100],1,0
441,"HeistTullinaMelee","[849,850]","[1103,3367]","[80,40]",0,0
442,"Melee2HeistTullina","[849,850]","[1103,3367]","[80,40]",0,0
443,"HeistMilitaryMelee","[849,850]",[],[],0,0
444,"HeistThugMelee","[849,850]",[],[],0,0
445,"HeistMannequinMelee2","[849,850]",[],[],0,0
446,"HeistTibbsMelee1","[849,850,110,10677,1113]","[10664,402]","[300,100]",0,0
447,"HeistTibbsMelee2","[849,850,1113]",[],[],0,0
448,"HeistTibbsMelee3","[849,850,110,10677,1113]","[10664,402]","[300,100]",0,0
449,"HeistTibbsMelee4","[849,850,110,10677,1113]","[10664,402]","[300,100]",0,0
450,"HeistHuckMelee","[849,850]",[],[],0,0
451,"HeistNenetMeleeArrow","[849,4581,7084]","[4820,1101]","[29,30]",0,0
452,"HeistNenetMeleeArrowFan","[849,4581,7084]","[4820,173,1101]","[30,6,30]",0,0
453,"HeistVinderiMelee",[2972],[],[],0,0
454,"HeistSpecialCharMelee","[849,850]",[],[],0,0
455,"HeistProjectUnarmedMelee1","[849,850]",[],[],0,0
456,"HeistProjectUnarmedMelee2","[849,850]",[],[],0,0
457,"HeistRatTailWhipMelee","[849,850]",[],[],0,0
458,"HeistSkeletonMelee","[849,850]",[],[],0,0
459,"HeistDanaiMelee","[849,850]",[],[],0,0
460,"HeistDanaiMeleeCharged","[849,850]","[1102,1100]","[40,40]",0,0
461,"HeistUnbreakableMelee","[849,850]",[1102],[25],0,0
462,"HeistCultistSawbladeMelee","[849,850,12557]","[2601,5349]","[50,-25]",0,0
463,"ThaumaturgistMelee","[849,850,12557,12429]","[3367,1103]","[50,30]",0,0
464,"UltimatumGuardMeleeLightning","[849,850,12557,7084]","[172,13268,1102,4820]","[1,30,50,32]",0,0
465,"VaalGuardMeleeLightning","[849,850,12557,7084]","[172,13268,1102,4820]","[1,35,50,32]",0,0
466,"UltimatumGuardMeleeCold","[849,850,12557,7084]","[173,1101,4820]","[2,50,34]",0,0
467,"VaalGuardMeleeCold","[849,850,12557,7084]","[173,1101,4820]","[2,50,34]",0,0
468,"UltimatumGuardMeleeFire","[849,850,12557,4992,7084]","[611,1100,4820]","[10,50,33]",0,0
469,"VaalGuardMeleeFire","[849,850,12557,4992,7084]","[611,1100,4820,209]","[33,50,33,50]",0,0
470,"UltimatumMeleeApplyRuin","[849,850,13856]",[],[],0,0
471,"TrialmasterBossMeleeKnockback","[849,850,12557,110,10677]","[10664,402]","[300,100]",0,0
472,"ExpeditionScytheHandDoubleStrike",[12557],[],[],0,0
473,"SummonedReaperMelee",[12557],[],[],0,0
474,"ExpeditionVoranaMelee","[849,850,12557,110,10677]","[10664,402]","[300,-50]",0,0
475,"ExpeditionVoranaMeleeFlurry","[849,850,12557,110,10677]","[10664,402]","[300,-50]",0,0
476,"ExpeditionMedvedMeleeSingle","[849,850,12557,110,10677]","[10664,402]","[300,100]",0,0
477,"ExpeditionMedvedMeleeDouble","[849,850,12557,110,10677]","[10664,402]","[300,100]",0,0
478,"ConsumeBossTentacleSlap1","[849,850,12557,4581,7084]",[1102],[75],0,0
479,"ConsumeBossTentacleSlap2","[849,850,12557,4581,7084]",[1102],[75],0,0
480,"BlackStarMeleeCloneFire","[849,850,12557,4581,7084]",[1100],[75],0,0
481,"BlackStarMeleeCloneCold","[849,850,12557,4581,7084]",[1101],[75],0,0
482,"MeleeTriggerableMetamorph","[849,850]",[],[],0,0
483,"MainHandAttack",[],[3189],[15],0,0
484,"OffHandAttack",[],[],[],0,0
485,"OffHandAttackFire",[],[1100],[50],0,0
486,"OffHandAttackBetrayalThane",[],[1921],[22],0,0
487,"SandSpitterProjectile","[499,7084,12557]",[],[],0,0
488,"SandSpitterProjectileSideArea","[499,12557]","[173,70]","[2,35]",0,0
489,"SandSpitterBarrage","[499,12557]",[1789],[50],1,0
490,"SandSpitterBarrage2","[499,12557]",[1789],[50],1,0
491,"SandSpitterBarrageDweller","[499,12557]",[1789],[50],1,0
492,"SandSpitterBarrageUntainted","[499,12557]","[214,1789]","[1,50]",1,0
493,"SandSpitterProjectileInvasion","[499,12557]",[],[],0,0
494,"SandSpitterProjectileCold","[499,12557]",[],[],0.77,0
495,"SandSpitterProjectileLightning","[499,12557]",[],[],0.77,0
496,"SandSpitterProjectileFire","[499,12557]",[],[],0.77,0
497,"HarvestSandSpitterProjectile",[499],[1230],[30],1,0
498,"MMASandSpitterProjectile","[618,499,4581,7084,10559,5829,8870]","[2503,3210,1230]","[3,50,15]",1,0
499,"MMASandSpitterProjectileSideArea","[618,499,4581,7084,10559,5829,8870]","[173,70,2503,3210,1230]","[2,35,3,50,15]",1,0
500,"MMASandSpitterProjectileInvasion","[618,499,4581,7084,10559,5829,8870]","[2503,3210,1230]","[3,50,15]",1,0
501,"MMASandSpitterProjectileCold","[618,499,4581,7084,10559,5829,8870]","[2503,3210,1230,1101]","[3,50,15,50]",1,0
502,"MMASandSpitterProjectileLightning","[618,499,4581,7084,10559,5829,8870]","[2503,3210,1230,1102]","[3,50,15,50]",1,0
503,"MMASandSpitterProjectileFire","[618,499,4581,7084,10559,5829,8870]","[2503,3210,1230,1100]","[3,50,15,50]",1,0
504,"MMASandSpitterProjectileChaos","[618,499,4581,7084,10559,5829,8870]","[2503,3210,1230,1103]","[3,50,15,50]",1,0
505,"MMASandSpitterBarrageInvasion","[618,499,4581,7084,10559,6847,8870,12557]","[1789,2503,1230]","[50,10,15]",1,0
506,"MMASandSpitterBarrage2","[618,499,4581,7084,10559,6847,8870,12557]","[1789,2503,1230]","[50,10,15]",1,0
507,"MMASandSpitterBarrageCold","[618,499,4581,7084,10559,6847,8870,12557]","[1789,2503,1230,1101]","[50,10,15,50]",1,0
508,"MMASandSpitterBarrageUntainted","[618,499,4581,7084,10559,6847,8870,12557]","[1789,2503,1230,214]","[50,10,15,1]",1,0
509,"MMASandSpitterBarrageDweller","[618,499,4581,7084,10559,6847,8870,12557]","[1789,2503,1230,1101]","[50,10,15,50]",1,0
510,"SeaWitchWave",[499],[],[],1.4636,0.0342
511,"SeaWitchWaveBossDescent",[499],[],[],1.4636,0.0342
512,"MerveilSeaWitchWave","[1326,499]",[],[],5.0369,0.0342
513,"MapMerveilSeaWitchWave",[499],[],[],3.2,0.0385
514,"SeaWitchWaveInvasion",[499],[],[],1.4636,0.0342
515,"TotemBossTeamAAtoll_Wave",[499],[],[],1.4636,0.0342
516,"SupportAddedFireDamage",[],[],[],0,0
517,"SupportFasterAttack",[],[],[],0,0
518,"SupportFasterAttackRoyale",[],[],[],0,0
519,"SupportGreaterMultipleProjectiles",[],"[173,10731]","[4,200]",0,0
520,"SupportAdditionalProjectilesUnique",[],[],[],1,0
521,"SupportLesserMultipleProjectiles",[],"[173,10731]","[2,100]",0,0
522,"SupportLesserMultipleProjectilesRoyale",[],"[173,10731]","[2,100]",0,0
523,"SupportFasterProjectiles",[],[],[],0,0
524,"SupportFasterProjectilesRoyale",[],[],[],0,0
525,"SupportAddedColdDamage",[],[],[],0.5805,0.0359
526,"SupportAddedColdDamageRoyale",[],[],[],0.5727,0.0377
527,"SupportAdditionalAccuracy",[],[],[],0,0
528,"SupportIncreasedAreaOfEffect",[],[],[],0,0
529,"SupportIncreasedAreaOfEffectRoyale",[],[],[],0,0
530,"SupportAddedLightningDamage",[],[],[],0.5271,0.0372
531,"SupportAddedLightningDamageRoyale",[],[],[],0.525,0.039
532,"TormentNoFreezeVaalColdSnap",[618],[],[],1.0909,0.036
533,"TormentSpiritVaalColdSnap",[618],"[357,455]","[5000,100]",1.4545,0.036
534,"TempestDaemonVaalColdSnap",[618],"[357,455,5755]","[3000,100,-30]",2.6,0.04
535,"ExileVaalColdSnap",[618],"[357,455]","[10000,100]",1.4545,0.036
536,"LionMapWolfColdVaalColdSnap",[618],"[357,455]","[5000,100]",1.4545,0.036
537,"DarkSeawitchVaalColdSnap",[618],"[357,455]","[30000,100]",1.4545,0.036
538,"BeyondDemonVaalColdSnap",[618],"[357,455]","[5000,100]",1.4545,0.036
539,"MonsterColdSnap",[618],"[455,660]","[10,-60]",2.1718,0.0338
540,"MonsterColdSnapLegends",[618],"[216,15087,214]","[50,10,3]",1.1091,0.0266
541,"MonsterColdSnapInvasion",[618],"[15087,660]","[10,-50]",1.1091,0.0266
542,"WbColdSnap",[618],"[15087,660]","[10,-50]",1.2545,0.031
543,"ExileRangerColdSnap","[618,1326]","[15087,660]","[10,-50]",1.2545,0.031
544,"WbColdSnapTrap","[1783,618,330,7935]","[15087,1179,868,660]","[10,4,1000,-50]",1.2545,0.031
545,"ExileColdSnap",[618],[660],[-50],1.2545,0.031
546,"ProphecyColdSnap",[618],"[15087,660]","[10,-50]",2.1818,0.034
547,"CityStalkerColdSnap",[618],"[15087,660]","[10,-50]",3.0545,0.0266
548,"HailrakeColdSnap",[618],"[15087,5755,215]","[10,200,200]",1,0.0266
549,"BlightColdModOnDeathColdSnap",[618],[455],[15],2.25,0.042
550,"MetamorphosisColdSnap",[618],"[357,5755]","[7000,-50]",3.0545,0.0266
551,"RaiseZombie",[],[458],[1],0,0
552,"NecromancerRaiseZombie",[],[883],[1],0,0
553,"ProphecyRaiseZombie",[],[883],[1],0,0
554,"ExperimenterBossRaiseZombie",[],"[165,650,649,717,883]","[10,30,90,25,1]",0,0
555,"ExperimenterBossRaiseZombieInvasion",[],"[650,649,717,883]","[30,90,25,1]",0,0
556,"ThaumaturgistRaiseZombie",[],"[165,650,649,883]","[10,30,90,2]",0,0
557,"RaiseZombieSideAreaBoss",[],[883],[1],0,0
558,"BloodlinesBloodElementalRaiseZombie",[],[883],[1],0,0
559,"ExileRaiseZombie",[],[883],[1],0,0
560,"WbChaosLeaderRaiseZombie",[],"[165,650,649,717,883]","[10,50,40,35,1]",0,0
561,"TalismanDaemonRaiseZombie",[],[],[],0,0
562,"BeyondDemonRaiseZombie",[],"[650,649,717,216,883]","[30,90,25,250,1]",0,0
563,"PoisonArrow","[849,5650,12429]","[357,1103,8096]","[2000,60,12]",8.1671,0.0503
564,"PoisonArrowRoyale","[849,5650,12429]","[357,1103,8096]","[2000,60,12]",8.1671,0.0503
565,"MonsterCausticArrow","[5650,12429,849]","[450,2696,4590,5755]","[34,-25,2,-33]",1.0667,0.04
566,"MonsterCausticArrowLegends","[5650,12429,849]","[357,450,2696,4590]","[5000,20,-25,2]",0.7827,0.04
567,"MonsterCausticArrowAtAnimationSpeed","[5650,12429,12557,849]","[357,450,2696,4590,5755]","[2250,34,-25,2,-15]",1.0667,0.04
568,"BlackguardJaegerCausticArrow","[5650,4581,12429,849]","[357,450,2696,4590,5755]","[2500,34,-30,2,-33]",1.76,0.034
569,"ExileCausticArrow","[1127,5650,12429,849]","[357,450,2696,4590,5755]","[4000,25,-25,2,10]",0.6,0.0618
570,"ExileCausticArrow2","[5650,12429,849]","[357,450,2696,4590,5755]","[4000,25,-25,2,10]",1.0667,0.043
571,"CockerelCausticArrowMapBoss","[5650,12429,849]","[357,450,4590,5755]","[8000,25,2,10]",1.0667,0.043
572,"ExileCausticArrowTrap","[1783,849,330,5650,7935,12429]","[357,450,2696,868,4590,5755]","[4000,25,-25,30000,2,10]",1.0667,0.043
573,"GladiatorBossCausticArrowTrap","[1783,849,330,5650,7935,12429]","[357,450,2696,868,4590,5755]","[4000,25,-25,30000,2,10]",1.0667,0.043
574,"HeistSkeletonCausticArrow","[5650,10724,849]","[357,450,4590,8096,5755]","[4000,25,9,12,-30]",1.0667,0.043
575,"DamageInfusion",[],[],[],0,0
576,"BloodRage",[],"[3091,3036,3056,1351]","[120,240,240,25]",0,0
577,"JunTriggeredBloodRage",[],"[8441,3091,3036,3056,1351,357,345,3311]","[5,120,240,240,25,7000,1,10]",0,0
578,"WbBloodRage",[352],[],[],0,0
579,"ExileBloodRage",[],"[8441,3091,357,1351]","[20,640,16000,100]",0,0
580,"Ignite",[],[357],[4000],0,0
581,"RighteousFire",[],"[880,878,1901,1902]","[2100,5400,2100,4200]",1.64,0.0573
582,"MonsterRighteousFireLegends",[],[5755],[-28],0.55,0.07
583,"MonsterRighteousFire",[],[5755],[64],1.2222,0.07
584,"DaemonHolyRighteousFire",[],[5755],[-20],1.2222,0.07
585,"WickerManRighteousFire",[],[5755],[64],1.2222,0.07
586,"WickerManRighteousFireBlight",[],[5755],[80],1.2222,0.07
587,"MonsterRighteousFireWhileSpectred",[],[5755],[27],1.1111,0.056
588,"MonsterAsylumRighteousFire",[],[5755],[64],1.7778,0.07
589,"MonsterRighteousFireDemonBoss",[],[],[],1.3333,0.051
590,"ExileRighteousFire",[],"[878,5755]","[20,-27]",2.2222,0.05
591,"ProphecyRighteousFire",[],[5755],[-27],2.2222,0.05
592,"ProphecySkeletonRighteousFire",[],[5755],[-27],2.2222,0.05
593,"DarkExileRighteousFire",[],[5755],[-16],2.2222,0.05
594,"WbRighteousFire",[],[5755],[-27],2.2222,0.05
595,"LanternBossRighteousFire",[],"[878,5755]","[90,9]",2.2222,0.05
596,"ExileTemplarRighteousFire",[],[5755],[9],2.2222,0.05
597,"ClockworkGolemRighteousFire",[],[],[],1.2222,0.07
598,"CelestialRighteousFireShaperInfluence",[618],[],[],2.2222,0.05
599,"InvisibleIonCannonFrost",[],"[2696,5755]","[-75,100]",6.4444,0.06
600,"InvisibleIonCannonRighteousLightningAxisBoss",[],[2696],[-75],6.4444,0.06
601,"InvisibleIonCannonFrostRace",[],"[2696,5755]","[-75,75]",3.2222,0.06
602,"InvisibleIonCannonRighteousLightning",[],"[2696,5755]","[-75,100]",7.7778,0.06
603,"InvisibleIonHolyCannon",[],"[2696,5755]","[-75,100]",7.7778,0.06
604,"InvisibleIonHolyCannonDawn",[],"[2696,5755]","[-75,100]",1.6667,0.05
605,"InvisibleIonHolyCannonElder",[],"[2696,357]","[-75,2000]",1.1667,0.05
606,"InvisibleIonKitavaCannon",[],"[2696,357,5755]","[-75,1500,100]",2.625,0.06
607,"InvisibleIonKitavaCannonMap",[],"[2696,357,5755]","[-75,1500,100]",1.965,0.06
608,"InvisibleIonKitavaCannonWickerman",[],"[2696,357]","[-75,1500]",1.8,0.06
609,"InvisibleFireRighteousFire",[],[2696],[-75],7.7778,0.06
610,"InvisibleFireRighteousFireDivine",[],"[2696,357,5755]","[-75,1500,100]",5.5556,0.0525
611,"InvisibleFireChaosCloud",[],[5755],[20],6.6667,0.02
612,"InvisibleFireRighteousFireMetamorphosis",[],[2696],[-75],5.5556,0.0525
613,"InvisibleIonCannonAtlasExileStorm",[],"[2696,5755]","[-75,100]",6.4444,0.06
614,"InvisibleFireHeistDroneBreath",[],[],[],6,0.0525
615,"InvisibleFireHeistRobotHoundLaser",[],[],[],10,0.06
616,"InvisibleFireCrimsonPriestDegen",[],"[2696,5755]","[-75,20]",9.5,0.04
617,"InvisibleFireMavenOrb",[],[5755],[50],6,0.0525
618,"InvisibleFireUltimatumChaosCloud",[],[5755],[50],1.15,0.025
619,"InvisibleFireUltimatumChaosCloudLarge",[],[5755],[150],1.15,0.025
620,"InvisibleFireUltimatumChaosCloudInner",[],[5755],[-50],1.3636,0.0373
621,"InvisibleFireUltimatumChaosCloudInnerLarge",[],[5755],[75],1.3636,0.0373
622,"InvisibleFireOlrothRelicDaemon",[],[5755],[-25],1.3407,0.055
623,"FireWeapon",[],[],[],0,0
624,"Discharge","[1996,618]","[12451,12579]","[20,-60]",3.8767,0.036
625,"MonsterDischarge","[618,15496]",[660],[-75],2.2111,0.0285
626,"MonsterDischargeInvasion","[618,15496]",[660],[-75],1.3222,0.0263
627,"MonsterDischargeInvasionRollem","[618,15496]",[660],[-75],1.3222,0.0253
628,"WbDischargeFire","[618,195,15496]","[209,5755]","[294,50]",2.4167,0.0335
629,"Portal",[2972],[],[],0,0
630,"VaalBreach","[2972,5322,9531]",[],[],0,0
631,"SupportReducedMana",[],[10053],[100],0,0
632,"ReducedManaCorrupted",[],[],[],0,0
633,"ReducedManaCorruptedV2",[],[],[],0,0
634,"ReducedManaCorruptedSpecial",[],[],[],0,0
635,"SupportReducedManaUnique",[],[213],[50],0,0
636,"SupportIncreasedCriticalStrikes",[],[568],[200],0,0
637,"SupportIncreasedCriticalStrikesRoyale",[],[],[],0,0
638,"SupportIncreasedCriticalDamage",[],[],[],0,0
639,"SupportKnockback",[],[402],[50],0,0
640,"SupportKnockbackRoyale",[],[402],[50],0,0
641,"SupportLifeLeech",[],[],[],0,0
642,"UniqueSupportLifeLeech",[],[105],[350],0,0
643,"SupportManaLeech",[],[],[],0,0
644,"SupportAddedChaosDamage",[],[],[],0.4712,0.0392
645,"Backstab",[],[369],[100],0,0
646,"FlickerStrike","[1848,1996,9769]","[364,186,9754,357]","[10,15,20,3000]",0,0
