"rownum","Id","DGRFile","i32","i32","i32"
250,"P2_Sins_2_4","Metadata/Terrain/Act7/Area5Level2/Graphs/forest_ruinedtemple_2_4.dgr",100,50,50
251,"P2_Maligaro_Sanctum_1","Metadata/Terrain/Act7/Area5Map/Graphs/maligaro_sanctum_1.dgr",100,50,50
252,"P2_Maligaro_Sanctum_2","Metadata/Terrain/Act7/Area5Map/Graphs/maligaro_sanctum_2.dgr",100,50,50
253,"P2_Maligaro_Sanctum_3","Metadata/Terrain/Act7/Area5Map/Graphs/maligaro_sanctum_3.dgr",100,50,50
254,"P2_Maligaro_Sanctum_4","Metadata/Terrain/Act7/Area5Map/Graphs/maligaro_sanctum_4.dgr",100,50,50
255,"P2_Den_1","Metadata/Terrain/Act7/Area6/Graphs/den_passage_01.dgr",100,50,50
256,"P2_Den_2","Metadata/Terrain/Act7/Area6/Graphs/den_passage_02.dgr",100,50,50
257,"P2_Den_3","Metadata/Terrain/Act7/Area6/Graphs/den_passage_03.dgr",100,50,50
258,"P2_Den_4","Metadata/Terrain/Act7/Area6/Graphs/den_passage_04.dgr",100,50,50
259,"P2_Den_5","Metadata/Terrain/Act7/Area6/Graphs/den_passage_05.dgr",100,50,50
260,"P2_Den_6","Metadata/Terrain/Act7/Area6/Graphs/den_passage_06.dgr",100,50,50
261,"P2_Den_7","Metadata/Terrain/Act7/Area6/Graphs/den_passage_07.dgr",100,50,50
262,"P2_Den_8","Metadata/Terrain/Act7/Area6/Graphs/den_passage_08.dgr",100,50,50
263,"P2_AshenFields_1","Metadata/Terrain/Act7/Area7/Graphs/ashen_fields_01.tgr",100,50,100
264,"P2_AshenFields_2","Metadata/Terrain/Act7/Area7/Graphs/ashen_fields_02.tgr",100,50,100
265,"P2_AshenFields_3","Metadata/Terrain/Act7/Area7/Graphs/ashen_fields_03.tgr",100,50,100
266,"P2_AshenFields_4","Metadata/Terrain/Act7/Area7/Graphs/ashen_fields_04.tgr",100,50,100
267,"P2_AshenFields_5","Metadata/Terrain/Act7/Area7/Graphs/ashen_fields_05.tgr",100,50,100
268,"P2_NorthernForest_1","Metadata/Terrain/Act7/Area8/Graphs/northern_forest_01.tgr",90,50,100
269,"P2_NorthernForest_2","Metadata/Terrain/Act7/Area8/Graphs/northern_forest_02.tgr",90,50,100
270,"P2_NorthernForest_3","Metadata/Terrain/Act7/Area8/Graphs/northern_forest_03.tgr",90,50,100
271,"P2_NorthernForest_4","Metadata/Terrain/Act7/Area8/Graphs/northern_forest_04.tgr",90,50,100
272,"P2_NorthernForest_5","Metadata/Terrain/Act7/Area8/Graphs/northern_forest_05.tgr",90,50,100
273,"P2_NorthernForest_6","Metadata/Terrain/Act7/Area8/Graphs/northern_forest_06.tgr",90,50,100
274,"P2_NorthernForest_7","Metadata/Terrain/Act7/Area8/Graphs/northern_forest_07.tgr",90,50,100
275,"P2_NorthernForest_8","Metadata/Terrain/Act7/Area8/Graphs/northern_forest_08.tgr",90,50,100
276,"P2_NorthernForest_9","Metadata/Terrain/Act7/Area8/Graphs/northern_forest_09.tgr",90,50,100
277,"P2_NorthernForest_10","Metadata/Terrain/Act7/Area8/Graphs/northern_forest_10.tgr",90,50,100
278,"P2_NorthernForest_11","Metadata/Terrain/Act7/Area8/Graphs/northern_forest_11.tgr",90,50,100
279,"P2_NorthernForest_12","Metadata/Terrain/Act7/Area8/Graphs/northern_forest_12.tgr",90,50,100
280,"P2_DreadThicket_1","Metadata/Terrain/Act7/Area9/Graphs/dread_thicket_01.dgr",100,50,60
281,"P2_DreadThicket_2","Metadata/Terrain/Act7/Area9/Graphs/dread_thicket_02.dgr",100,50,60
282,"P2_Causeway_1","Metadata/Terrain/Act7/Area10/Graphs/causeway_01.dgr",100,50,100
283,"P2_Causeway_2","Metadata/Terrain/Act7/Area10/Graphs/causeway_02.dgr",100,50,100
284,"P2_Causeway_3","Metadata/Terrain/Act7/Area10/Graphs/causeway_03.dgr",100,50,100
285,"P2_Causeway_4","Metadata/Terrain/Act7/Area10/Graphs/causeway_04.dgr",100,50,100
286,"P2_VaalCity_1","Metadata/Terrain/Act7/Area11/Graphs/vaal_city_01.dgr",100,50,50
287,"P2_VaalCity_2","Metadata/Terrain/Act7/Area11/Graphs/vaal_city_02.dgr",100,50,50
288,"P2_VaalCity_3","Metadata/Terrain/Act7/Area11/Graphs/vaal_city_03.dgr",100,50,50
289,"P2_VaalCity_4","Metadata/Terrain/Act7/Area11/Graphs/vaal_city_04.dgr",100,50,50
290,"P2_SpiderTomb_1_1","Metadata/Terrain/Act7/Area12Level1/Graphs/tomb_spidergod_01_01.dgr",100,50,55
291,"P2_SpiderTomb_1_2","Metadata/Terrain/Act7/Area12Level1/Graphs/tomb_spidergod_01_02.dgr",100,50,55
292,"P2_SpiderTomb_1_3","Metadata/Terrain/Act7/Area12Level1/Graphs/tomb_spidergod_01_03.dgr",100,50,55
293,"P2_SpiderTomb_1_4","Metadata/Terrain/Act7/Area12Level1/Graphs/tomb_spidergod_01_04.dgr",100,50,55
294,"P2_SpiderTomb_2_1","Metadata/Terrain/Act7/Area12Level2/Graphs/tomb_spidergod_02_01.dgr",100,50,60
295,"P2_SpiderTomb_2_2","Metadata/Terrain/Act7/Area12Level2/Graphs/tomb_spidergod_02_02.dgr",100,50,60
296,"P2_SpiderTomb_2_3","Metadata/Terrain/Act7/Area12Level2/Graphs/tomb_spidergod_02_03.dgr",100,50,60
297,"P2_SpiderTomb_2_4","Metadata/Terrain/Act7/Area12Level2/Graphs/tomb_spidergod_02_04.dgr",100,50,60
298,"P2_Ramparts_1","Metadata/Terrain/Act8/Area1/Graphs/ramparts_1_1.dgr",100,50,50
299,"P2_Ramparts_2","Metadata/Terrain/Act8/Area1/Graphs/ramparts_1_2.dgr",100,50,50
300,"P2_Ramparts_3","Metadata/Terrain/Act8/Area1/Graphs/ramparts_2_1.dgr",100,50,50
301,"P2_Ramparts_4","Metadata/Terrain/Act8/Area1/Graphs/ramparts_2_2.dgr",100,50,50
302,"P2_SarnTown","Metadata/Terrain/Act8/Town/Graphs/city_town.dgr",100,50,100
303,"P2_Sewers_Level1_1","Metadata/Terrain/Act8/Area2Level1/Graphs/toxic_sewers_01.dgr",100,50,50
304,"P2_Sewers_Level1_2","Metadata/Terrain/Act8/Area2Level1/Graphs/toxic_sewers_02.dgr",100,50,50
305,"P2_Sewers_Level1_3","Metadata/Terrain/Act8/Area2Level1/Graphs/toxic_sewers_03.dgr",100,50,50
306,"P2_Sewers_Level1_4","Metadata/Terrain/Act8/Area2Level1/Graphs/toxic_sewers_04.dgr",100,50,50
307,"P2_Sewers_Level2_1","Metadata/Terrain/Act8/Area2Level2/Graphs/sewers_doedre_01.dgr",100,50,50
308,"P2_Sewers_Level2_2","Metadata/Terrain/Act8/Area2Level2/Graphs/sewers_doedre_02.dgr",100,50,50
309,"P2_Sewers_Level2_3","Metadata/Terrain/Act8/Area2Level2/Graphs/sewers_doedre_03.dgr",100,50,50
310,"P2_Sewers_Level2_4","Metadata/Terrain/Act8/Area2Level2/Graphs/sewers_doedre_04.dgr",100,50,50
311,"P2_GrandPromenade_1","Metadata/Terrain/Act8/Area3/Graphs/grandpromenade_1.dgr",100,66,50
312,"P2_GrandPromenade_2","Metadata/Terrain/Act8/Area3/Graphs/grandpromenade_2.dgr",100,66,50
313,"P2_GrandPromenade_3","Metadata/Terrain/Act8/Area3/Graphs/grandpromenade_3.dgr",100,66,50
314,"P2_GrandPromenade_4","Metadata/Terrain/Act8/Area3/Graphs/grandpromenade_4.dgr",100,66,50
315,"P2_GrandPromenade_5","Metadata/Terrain/Act8/Area3/Graphs/grandpromenade_5.dgr",100,66,50
316,"P2_HighGardens_1","Metadata/Terrain/Act8/Area4/Graphs/highgardens.dgr",100,50,60
317,"P2_HighGardens_2","Metadata/Terrain/Act8/Area4/Graphs/highgardens_2.dgr",100,50,60
318,"P2_HighGardens_3","Metadata/Terrain/Act8/Area4/Graphs/highgardens_3.dgr",100,50,60
319,"P2_HighGardens_4","Metadata/Terrain/Act8/Area4/Graphs/highgardens_4.dgr",100,50,60
320,"P2_BathHouse_1","Metadata/Terrain/Act8/Area5/Graphs/bathhouse_1.dgr",100,50,50
321,"P2_BathHouse_2","Metadata/Terrain/Act8/Area5/Graphs/bathhouse_2.dgr",100,50,50
322,"P2_BathHouse_3","Metadata/Terrain/Act8/Area5/Graphs/bathhouse_3.dgr",100,50,50
323,"P2_BathHouse_4","Metadata/Terrain/Act8/Area5/Graphs/bathhouse_4.dgr",100,50,50
324,"P2_Barracks_1","Metadata/Terrain/Act8/Area6/Graphs/barracks_1.dgr",110,50,100
325,"P2_Lunaris_1_1","Metadata/Terrain/Act8/Area7Level1/Graphs/templeclean_1_1.dgr",100,50,70
326,"P2_Lunaris_1_2","Metadata/Terrain/Act8/Area7Level1/Graphs/templeclean_1_2.dgr",100,50,70
327,"P2_Lunaris_1_3","Metadata/Terrain/Act8/Area7Level1/Graphs/templeclean_2_1.dgr",100,50,70
328,"P2_Lunaris_1_4","Metadata/Terrain/Act8/Area7Level1/Graphs/templeclean_2_2.dgr",100,50,70
329,"P2_Lunaris_2_1","Metadata/Terrain/Act8/Area7Level2/Graphs/templeclean_1_1.dgr",100,50,50
330,"P2_Lunaris_2_2","Metadata/Terrain/Act8/Area7Level2/Graphs/templeclean_1_2.dgr",100,50,50
331,"P2_Lunaris_2_3","Metadata/Terrain/Act8/Area7Level2/Graphs/templeclean_1_3.dgr",100,50,50
332,"P2_Lunaris_2_4","Metadata/Terrain/Act8/Area7Level2/Graphs/templeclean_1_4.dgr",100,50,50
333,"P2_Lunaris_2_5","Metadata/Terrain/Act8/Area7Level2/Graphs/templeclean_2_1.dgr",100,50,50
334,"P2_Lunaris_2_6","Metadata/Terrain/Act8/Area7Level2/Graphs/templeclean_2_2.dgr",100,50,50
335,"P2_Lunaris_2_7","Metadata/Terrain/Act8/Area7Level2/Graphs/templeclean_2_4.dgr",100,50,50
336,"P2_Lunaris_2_8","Metadata/Terrain/Act8/Area7Level2/Graphs/templeclean_3_1.dgr",100,50,50
337,"P2_Lunaris_2_9","Metadata/Terrain/Act8/Area7Level2/Graphs/templeclean_3_4.dgr",100,50,50
338,"P2_Lunaris_2_10","Metadata/Terrain/Act8/Area7Level2/Graphs/templeclean_4_1.dgr",100,50,50
339,"P2_Lunaris_2_11","Metadata/Terrain/Act8/Area7Level2/Graphs/templeclean_4_3.dgr",100,50,50
340,"P2_Lunaris_2_12","Metadata/Terrain/Act8/Area7Level2/Graphs/templeclean_4_4.dgr",100,50,50
341,"P2_Quay_1","Metadata/Terrain/Act8/Area8/Graphs/quay_1_1.dgr",100,50,50
342,"P2_Quay_2","Metadata/Terrain/Act8/Area8/Graphs/quay_2.dgr",100,50,50
343,"P2_GrainGate_1","Metadata/Terrain/Act8/Area9/Graphs/warehouses_1a.dgr",120,50,100
344,"P2_GrainGate_2","Metadata/Terrain/Act8/Area9/Graphs/warehouses_1b.dgr",120,50,100
345,"P2_GrainGate_3","Metadata/Terrain/Act8/Area9/Graphs/warehouses_2a.dgr",120,50,100
346,"P2_ImperialFields_1","Metadata/Terrain/Act8/Area10/Graphs/imperial_fields_1.tgr",110,50,100
347,"P2_ImperialFields_2","Metadata/Terrain/Act8/Area10/Graphs/imperial_fields_2.tgr",110,50,100
348,"P2_ImperialFields_3","Metadata/Terrain/Act8/Area10/Graphs/imperial_fields_3.tgr",110,50,100
349,"P2_ImperialFields_4","Metadata/Terrain/Act8/Area10/Graphs/imperial_fields_4.tgr",110,50,100
350,"P2_Battlefront_1","Metadata/Terrain/Act8/Area11/Graphs/battlefront_1a.dgr",100,50,100
351,"P2_Battlefront_2","Metadata/Terrain/Act8/Area11/Graphs/battlefront_1b.dgr",100,50,100
352,"P2_Battlefront_3","Metadata/Terrain/Act8/Area11/Graphs/battlefront_1c.dgr",100,50,100
353,"P2_Battlefront_4","Metadata/Terrain/Act8/Area11/Graphs/battlefront_2a.dgr",100,50,100
354,"P2_Battlefront_5","Metadata/Terrain/Act8/Area11/Graphs/battlefront_2b.dgr",100,50,100
355,"P2_Battlefront_6","Metadata/Terrain/Act8/Area11/Graphs/battlefront_2c.dgr",100,50,100
356,"P2_Solaris_1_1","Metadata/Terrain/Act8/Area12Level1/Graphs/templeclean_1_1.dgr",100,50,50
357,"P2_Solaris_1_2","Metadata/Terrain/Act8/Area12Level1/Graphs/templeclean_1_2.dgr",100,50,50
358,"P2_Solaris_1_3","Metadata/Terrain/Act8/Area12Level1/Graphs/templeclean_2_1.dgr",100,50,50
359,"P2_Solaris_1_4","Metadata/Terrain/Act8/Area12Level1/Graphs/templeclean_2_2.dgr",100,50,50
360,"P2_Solaris_2_1","Metadata/Terrain/Act8/Area12Level2/Graphs/templeclean_1_1.dgr",100,50,50
361,"P2_Solaris_2_2","Metadata/Terrain/Act8/Area12Level2/Graphs/templeclean_1_2.dgr",100,50,50
362,"P2_Solaris_2_3","Metadata/Terrain/Act8/Area12Level2/Graphs/templeclean_2_1.dgr",100,50,50
363,"P2_Solaris_2_4","Metadata/Terrain/Act8/Area12Level2/Graphs/templeclean_2_2.dgr",100,50,50
364,"P2_Bridge1","Metadata/Terrain/Act8/Area13/Graphs/bridge_1.dgr",130,50,50
365,"P2_Bridge2","Metadata/Terrain/Act8/Area13/Graphs/bridge_2.dgr",130,50,50
366,"P2_BloodAqueduct","Metadata/Terrain/Act9/Area1/Graphs/intro_1_1.dgr",100,50,50
367,"P2_Highgate","Metadata/Terrain/Act9/Town/Graphs/town.dgr",100,50,100
368,"P2_Descent_1","Metadata/Terrain/Act9/Area2/Graphs/descent_01.tgr",100,50,100
369,"P2_Descent_2","Metadata/Terrain/Act9/Area2/Graphs/descent_02.tgr",100,50,100
370,"P2_Descent_3","Metadata/Terrain/Act9/Area2/Graphs/descent_03.tgr",100,50,100
371,"P2_Descent_4","Metadata/Terrain/Act9/Area2/Graphs/descent_04.tgr",100,50,100
372,"P2_Desert_1","Metadata/Terrain/Act9/Area3/Graphs/desert_01.dgr",100,50,100
373,"P2_Desert_2","Metadata/Terrain/Act9/Area3/Graphs/desert_02.dgr",100,50,100
374,"P2_Desert_3","Metadata/Terrain/Act9/Area3/Graphs/desert_03.dgr",100,50,100
375,"P2_Desert_4","Metadata/Terrain/Act9/Area3/Graphs/desert_04.dgr",100,50,100
376,"P2_Oasis_1","Metadata/Terrain/Act9/Area4/Graphs/oasis_foothills_1.tgr",90,50,100
377,"P2_Oasis_2","Metadata/Terrain/Act9/Area4/Graphs/oasis_foothills_2.tgr",90,50,100
378,"P2_Oasis_3","Metadata/Terrain/Act9/Area4/Graphs/oasis_foothills_3.tgr",90,50,100
379,"P2_Oasis_4","Metadata/Terrain/Act9/Area4/Graphs/oasis_foothills_4.tgr",90,50,100
380,"P2_Foothills_1","Metadata/Terrain/Act9/Area5/Graphs/foothills_01.tgr",100,50,100
381,"P2_Foothills_2","Metadata/Terrain/Act9/Area5/Graphs/foothills_02.tgr",100,50,100
382,"P2_Foothills_3","Metadata/Terrain/Act9/Area5/Graphs/foothills_03.tgr",100,50,100
383,"P2_Foothills_4","Metadata/Terrain/Act9/Area5/Graphs/foothills_04.tgr",100,50,100
384,"P2_BoilingLake_1","Metadata/Terrain/Act9/Area6/Graphs/boiling_lake_01.tgr",100,50,100
385,"P2_BoilingLake_2","Metadata/Terrain/Act9/Area6/Graphs/boiling_lake_02.tgr",100,50,100
386,"P2_BoilingLake_3","Metadata/Terrain/Act9/Area6/Graphs/boiling_lake_03.tgr",100,50,100
387,"P2_BoilingLake_4","Metadata/Terrain/Act9/Area6/Graphs/boiling_lake_04.tgr",100,50,100
388,"P2_Tunnel1","Metadata/Terrain/Act9/Area7/Graphs/tunnel_1.dgr",100,50,60
389,"P2_Tunnel2","Metadata/Terrain/Act9/Area7/Graphs/tunnel_2.dgr",100,50,60
390,"P2_Tunnel3","Metadata/Terrain/Act9/Area7/Graphs/tunnel_3.dgr",100,50,60
391,"P2_Tunnel4","Metadata/Terrain/Act9/Area7/Graphs/tunnel_4.dgr",100,50,60
392,"P2_Quarry_1","Metadata/Terrain/Act9/Area8/Graphs/quarry_1.dgr",100,50,100
393,"P2_Quarry_2","Metadata/Terrain/Act9/Area8/Graphs/quarry_2.dgr",100,50,100
394,"P2_Quarry_3","Metadata/Terrain/Act9/Area8/Graphs/quarry_3.dgr",100,50,100
395,"P2_Factory_1","Metadata/Terrain/Act9/Area9/Graphs/factory_1.dgr",100,50,50
396,"P2_Factory_2","Metadata/Terrain/Act9/Area9/Graphs/factory_2.dgr",100,50,50
397,"P2_Factory_3","Metadata/Terrain/Act9/Area9/Graphs/factory_3.dgr",100,50,50
398,"P2_BloodPools_1","Metadata/Terrain/Act9/Area10Level1/Graphs/belly.dgr",100,50,50
399,"P2_BloodPools_2","Metadata/Terrain/Act9/Area10Level1/Graphs/belly2.dgr",100,50,50
400,"P2_BloodPools_3","Metadata/Terrain/Act9/Area10Level1/Graphs/belly3.dgr",100,50,50
401,"P2_BloodPools_4","Metadata/Terrain/Act9/Area10Level1/Graphs/belly4.dgr",100,50,50
402,"P2_AcidLakes","Metadata/Terrain/Act9/Area10Level2/Graphs/main_1.dgr",100,50,50
403,"P2_ShipTown","Metadata/Terrain/Act10/Town/Graphs/ship_town.dgr",100,50,100
404,"P2_CathedralRoof","Metadata/Terrain/Act10/Area1/Graphs/cathedral_roof_1.dgr",100,50,50
405,"P2_Square","Metadata/Terrain/Act10/Area2/Graphs/ravaged_square_1.dgr",100,50,50
406,"P2_Courts_1","Metadata/Terrain/Act10/Area3/Graphs/courts_v1.dgr",100,50,50
407,"P2_Courts_2","Metadata/Terrain/Act10/Area3/Graphs/courts_v2.dgr",100,50,50
408,"P2_Courts_3","Metadata/Terrain/Act10/Area3/Graphs/courts_v3.dgr",100,50,50
409,"P2_Courts_4","Metadata/Terrain/Act10/Area3/Graphs/courts_v4.dgr",100,50,50
410,"P2_Chamber_1","Metadata/Terrain/Act10/Area4/Graphs/chambers_1.dgr",100,50,50
411,"P2_Chamber_2","Metadata/Terrain/Act10/Area4/Graphs/chambers_2.dgr",100,50,50
412,"P2_Chamber_3","Metadata/Terrain/Act10/Area4/Graphs/chambers_3.dgr",100,50,50
413,"P2_Chamber_4","Metadata/Terrain/Act10/Area4/Graphs/chambers_4.dgr",100,50,50
414,"P2_Canals_1","Metadata/Terrain/Act10/Area5/Graphs/canals_1.dgr",100,50,50
415,"P2_Canals_2","Metadata/Terrain/Act10/Area5/Graphs/canals_2.dgr",100,50,50
416,"P2_Canals_3","Metadata/Terrain/Act10/Area5/Graphs/canals_3.dgr",100,50,50
417,"P2_Canals_4","Metadata/Terrain/Act10/Area5/Graphs/canals_4.dgr",100,50,50
418,"P2_FeedingTrough1","Metadata/Terrain/Act10/Area6/Graphs/feeding_trough_1.dgr",100,50,50
419,"P2_FeedingTrough2","Metadata/Terrain/Act10/Area6/Graphs/feeding_trough_2.dgr",100,50,50
420,"P2_FeedingTrough3","Metadata/Terrain/Act10/Area6/Graphs/feeding_trough_3.dgr",100,50,50
421,"P2_FeedingTrough4","Metadata/Terrain/Act10/Area6/Graphs/feeding_trough_4.dgr",100,50,50
422,"P2_ControlBlocks_1","Metadata/Terrain/Act10/Area7/Graphs/control_blocks_v1.dgr",100,50,50
423,"P2_ControlBlocks_2","Metadata/Terrain/Act10/Area7/Graphs/control_blocks_v2.dgr",100,50,50
424,"P2_ControlBlocks_3","Metadata/Terrain/Act10/Area7/Graphs/control_blocks_v3.dgr",100,50,50
425,"P2_ControlBlocks_4","Metadata/Terrain/Act10/Area7/Graphs/control_blocks_v4.dgr",100,50,50
426,"P2_Reliquary_1","Metadata/Terrain/Act10/Area8/Graphs/reliquary_1.dgr",100,50,50
427,"P2_Reliquary_2","Metadata/Terrain/Act10/Area8/Graphs/reliquary_2.dgr",100,50,50
428,"P2_Reliquary_3","Metadata/Terrain/Act10/Area8/Graphs/reliquary_3.dgr",100,50,50
429,"P2_Reliquary_4","Metadata/Terrain/Act10/Area8/Graphs/reliquary_4.dgr",100,50,50
430,"P2_Ossuary_1","Metadata/Terrain/Act10/Area9/Graphs/ossuary_v1.dgr",100,50,50
431,"P2_Ossuary_2","Metadata/Terrain/Act10/Area9/Graphs/ossuary_v2.dgr",100,50,50
432,"P2_Ossuary_3","Metadata/Terrain/Act10/Area9/Graphs/ossuary_v3.dgr",100,50,50
433,"P2_Ossuary_4","Metadata/Terrain/Act10/Area9/Graphs/ossuary_v4.dgr",100,50,50
434,"P2_Ossuary_5","Metadata/Terrain/Act10/Area9/Graphs/ossuary_v5.dgr",100,50,50
435,"P2_Ossuary_6","Metadata/Terrain/Act10/Area9/Graphs/ossuary_v6.dgr",100,50,50
436,"ForestIntroWaypoint1","Metadata/Terrain/Act2/Area1/Graphs/macro_forest_intro_waypoint.tgr",115,100,100
437,"ForestIntroWaypoint2","Metadata/Terrain/Act2/Area1/Graphs/macro_forest_intro2_waypoint.tgr",115,100,100
438,"ForestIntroWaypoint3","Metadata/Terrain/Act2/Area1/Graphs/macro_forest_intro3_waypoint.tgr",115,100,100
439,"ForestEncampTown","Metadata/Terrain/Act2/Town/Graphs/forest_town.dgr",105,100,100
440,"OldFields1","Metadata/Terrain/Act2/Area2/Graphs/macro_old_fields1_1.tgr",120,100,100
441,"OldFields2","Metadata/Terrain/Act2/Area2/Graphs/macro_old_fields2_1.tgr",120,100,100
442,"OldFields3","Metadata/Terrain/Act2/Area2/Graphs/macro_old_fields3_1.tgr",120,100,100
443,"OldFields4","Metadata/Terrain/Act2/Area2/Graphs/macro_old_fields4_1.tgr",120,100,100
444,"OldFields5","Metadata/Terrain/Act2/Area2/Graphs/macro_old_fields5_1.tgr",120,100,100
445,"OldFields6","Metadata/Terrain/Act2/Area2/Graphs/macro_old_fields6_1.tgr",120,100,100
446,"OldFields_Cave1","Metadata/Terrain/Act2/Area2a/Graphs/field_caves_1_1.dgr",105,100,45
447,"OldFields_Cave2","Metadata/Terrain/Act2/Area2a/Graphs/field_caves_1_2.dgr",105,100,45
448,"OldFields_Cave3","Metadata/Terrain/Act2/Area2a/Graphs/field_caves_1_3.dgr",105,100,45
449,"OldFields_Cave4","Metadata/Terrain/Act2/Area2a/Graphs/field_caves_1_4.dgr",100,100,45
450,"OldFields_Cave5","Metadata/Terrain/Act2/Area2a/Graphs/field_caves_1_5.dgr",100,100,45
451,"OldFields_Cave6","Metadata/Terrain/Act2/Area2a/Graphs/field_caves_1_6.dgr",100,100,45
452,"OldFields_Cave7","Metadata/Terrain/Act2/Area2a/Graphs/field_caves_1_7.dgr",100,100,45
453,"OldFields_Cave8","Metadata/Terrain/Act2/Area2a/Graphs/field_caves_1_8.dgr",100,100,45
454,"Crossroads1","Metadata/Terrain/Act2/Area3/Graphs/macro_crossroads.tgr",120,100,100
455,"BrokenBridge1_1","Metadata/Terrain/Act2/Area4/Graphs/macro_broken_bridge1_1.tgr",130,100,100
456,"BrokenBridge1_2","Metadata/Terrain/Act2/Area4/Graphs/macro_broken_bridge1_2.tgr",130,100,100
457,"BrokenBridge1_3","Metadata/Terrain/Act2/Area4/Graphs/macro_broken_bridge1_3.tgr",130,100,100
458,"BrokenBridge1_4","Metadata/Terrain/Act2/Area4/Graphs/macro_broken_bridge1_4.tgr",130,100,100
459,"BrokenBridge2_1","Metadata/Terrain/Act2/Area4/Graphs/macro_broken_bridge2_1.tgr",130,100,100
460,"BrokenBridge2_2","Metadata/Terrain/Act2/Area4/Graphs/macro_broken_bridge2_2.tgr",130,100,100
461,"ChurchDungeon1f1","Metadata/Terrain/Act2/Area5Level1/Graphs/church_dungeon1.dgr",105,100,50
462,"ChurchDungeon1f2","Metadata/Terrain/Act2/Area5Level1/Graphs/church_dungeon2.dgr",105,100,50
463,"ChurchDungeon1f3","Metadata/Terrain/Act2/Area5Level1/Graphs/church_dungeon3.dgr",105,100,50
464,"ChurchDungeon1f4","Metadata/Terrain/Act2/Area5Level1/Graphs/church_dungeon4.dgr",105,100,50
465,"ChurchDungeon2f1","Metadata/Terrain/Act2/Area5Level2/Graphs/church_dungeon1.dgr",105,100,50
466,"ChurchDungeon2f2","Metadata/Terrain/Act2/Area5Level2/Graphs/church_dungeon2.dgr",105,100,50
467,"ChurchDungeon2f3","Metadata/Terrain/Act2/Area5Level2/Graphs/church_dungeon3.dgr",105,100,50
468,"ChurchDungeon2f4","Metadata/Terrain/Act2/Area5Level2/Graphs/church_dungeon4.dgr",105,100,50
469,"ChurchDungeon2f5","Metadata/Terrain/Act2/Area5Level2/Graphs/church_dungeon5.dgr",105,100,50
470,"ChurchDungeon2f6","Metadata/Terrain/Act2/Area5Level2/Graphs/church_dungeon6.dgr",105,100,50
471,"ChurchDungeon2f7","Metadata/Terrain/Act2/Area5Level2/Graphs/church_dungeon7.dgr",105,100,50
472,"ChurchDungeon2f8","Metadata/Terrain/Act2/Area5Level2/Graphs/church_dungeon8.dgr",105,100,50
473,"Experimental1f1","Metadata/Terrain/Act2/Area6Level1/Graphs/forestruintemple1.dgr",105,100,50
474,"Experimental1f2","Metadata/Terrain/Act2/Area6Level1/Graphs/forestruintemple2.dgr",105,100,50
475,"Experimental1f3","Metadata/Terrain/Act2/Area6Level1/Graphs/forestruintemple3.dgr",105,100,50
476,"Experimental3f1","Metadata/Terrain/Act2/Area6Level3/Graphs/forest_ruin_test1.dgr",105,100,50
477,"Experimental3f2","Metadata/Terrain/Act2/Area6Level3/Graphs/forest_ruin_test2.dgr",105,100,50
478,"Experimental3f3","Metadata/Terrain/Act2/Area6Level3/Graphs/forest_ruin_test3.dgr",105,100,50
479,"Experimental3f4","Metadata/Terrain/Act2/Area6Level3/Graphs/forest_ruin_test4.dgr",105,100,50
480,"RiverCrossing0","Metadata/Terrain/Act2/Area7/Graphs/macro_river_crossing0.tgr",115,100,100
481,"RiverCrossing1","Metadata/Terrain/Act2/Area7/Graphs/macro_river_crossing1.tgr",115,100,100
482,"RiverCrossing2","Metadata/Terrain/Act2/Area7/Graphs/macro_river_crossing2.tgr",115,100,100
483,"RiverCrossing3","Metadata/Terrain/Act2/Area7/Graphs/macro_river_crossing3.tgr",115,100,100
484,"RiverCrossing4","Metadata/Terrain/Act2/Area7/Graphs/macro_river_crossing4.tgr",115,100,100
485,"RiverCrossing5","Metadata/Terrain/Act2/Area7/Graphs/macro_river_crossing5.tgr",115,100,100
486,"RiverCrossing6","Metadata/Terrain/Act2/Area7/Graphs/macro_river_crossing6.tgr",115,100,100
487,"RiverCrossing7","Metadata/Terrain/Act2/Area7/Graphs/macro_river_crossing7.tgr",115,100,100
488,"RiverCrossing8","Metadata/Terrain/Act2/Area7/Graphs/macro_river_crossing8.tgr",115,100,100
489,"RiverCrossing9","Metadata/Terrain/Act2/Area7/Graphs/macro_river_crossing9.tgr",115,100,100
490,"RiverCrossing10","Metadata/Terrain/Act2/Area7/Graphs/macro_river_crossing10.tgr",115,100,100
491,"DarkForest0","Metadata/Terrain/Act2/Area8/Graphs/macro_darkforest0.tgr",85,100,100
492,"DarkForest0_2","Metadata/Terrain/Act2/Area8/Graphs/macro_darkforest0_2.tgr",85,100,100
493,"DarkForest0_3","Metadata/Terrain/Act2/Area8/Graphs/macro_darkforest0_3.tgr",85,100,100
494,"DarkForest0_4","Metadata/Terrain/Act2/Area8/Graphs/macro_darkforest0_4.tgr",85,100,100
495,"DarkForest0_5","Metadata/Terrain/Act2/Area8/Graphs/macro_darkforest0_5.tgr",85,100,100
496,"DarkForest0_6","Metadata/Terrain/Act2/Area8/Graphs/macro_darkforest0_6.tgr",85,100,100
497,"DarkForest0_7","Metadata/Terrain/Act2/Area8/Graphs/macro_darkforest0_7.tgr",85,100,100
