"rownum","Depth","MonsterLevel","i32","SulphiteCost","MonsterLevel2","MoreMonsterLife","MoreMonsterDamage","DarknessResistance","LightRadius","i32","i32","i32","i32","i32","i32"
404,405,83,270,818,83,16,424,-504,-504,0,0,0,0,0,83
405,406,83,270,819,83,17,427,-504,-504,0,0,0,0,0,83
406,407,83,270,820,83,17,430,-505,-505,0,0,0,0,0,83
407,408,83,271,820,83,17,433,-505,-505,0,0,0,0,0,83
408,409,83,271,821,83,17,436,-506,-506,0,0,0,0,0,83
409,410,83,271,821,83,17,438,-506,-506,0,0,0,0,0,83
410,411,83,271,822,83,17,441,-507,-507,0,0,0,0,0,83
411,412,83,271,822,83,17,444,-507,-507,0,0,0,0,0,83
412,413,83,271,823,83,17,447,-508,-508,0,0,0,0,0,83
413,414,83,272,824,83,18,450,-508,-508,0,0,0,0,0,83
414,415,83,272,824,83,18,453,-509,-509,0,0,0,0,0,83
415,416,83,272,825,83,18,456,-509,-509,0,0,0,0,0,83
416,417,83,272,825,83,18,459,-510,-510,0,0,0,0,0,83
417,418,83,272,826,83,18,462,-510,-510,0,0,0,0,0,83
418,419,83,272,827,83,18,465,-511,-511,0,0,0,0,0,83
419,420,83,273,827,83,18,468,-511,-511,0,0,0,0,0,83
420,421,83,273,828,83,18,471,-512,-512,0,0,0,0,0,83
421,422,83,273,828,83,19,474,-512,-512,0,0,0,0,0,83
422,423,83,273,829,83,19,477,-513,-513,0,0,0,0,0,83
423,424,83,273,829,83,19,480,-513,-513,0,0,0,0,0,83
424,425,83,273,830,83,19,483,-514,-514,0,0,0,0,0,83
425,426,83,273,831,83,19,486,-514,-514,0,0,0,0,0,83
426,427,83,274,831,83,19,489,-515,-515,0,0,0,0,0,83
427,428,83,274,832,83,19,492,-515,-515,0,0,0,0,0,83
428,429,83,274,832,83,19,495,-516,-516,0,0,0,0,0,83
429,430,83,274,833,83,20,498,-516,-516,0,0,0,0,0,83
430,431,83,274,834,83,20,501,-517,-517,0,0,0,0,0,83
431,432,83,274,834,83,20,504,-517,-517,0,0,0,0,0,83
432,433,83,275,835,83,20,507,-518,-518,0,0,0,0,0,83
433,434,83,275,835,83,20,510,-518,-518,0,0,0,0,0,83
434,435,83,275,836,83,20,514,-519,-519,0,0,0,0,0,83
435,436,83,275,836,83,20,517,-519,-519,0,0,0,0,0,83
436,437,83,275,837,83,21,520,-520,-520,0,0,0,0,0,83
437,438,83,275,838,83,21,523,-520,-520,0,0,0,0,0,83
438,439,83,276,838,83,21,526,-521,-521,0,0,0,0,0,83
439,440,83,276,839,83,21,529,-521,-521,0,0,0,0,0,83
440,441,83,276,839,83,21,532,-522,-522,0,0,0,0,0,83
441,442,83,276,840,83,21,536,-522,-522,0,0,0,0,0,83
442,443,83,276,841,83,21,539,-523,-523,0,0,0,0,0,83
443,444,83,276,841,83,21,542,-523,-523,0,0,0,0,0,83
444,445,83,277,842,83,22,545,-524,-524,0,0,0,0,0,83
445,446,83,277,842,83,22,549,-524,-524,0,0,0,0,0,83
446,447,83,277,843,83,22,552,-525,-525,0,0,0,0,0,83
447,448,83,277,843,83,22,555,-525,-525,0,0,0,0,0,83
448,449,83,277,844,83,22,558,-526,-526,0,0,0,0,0,83
449,450,83,277,845,83,22,562,-526,-526,0,0,0,0,0,83
450,451,83,278,845,83,22,565,-527,-527,0,0,0,0,0,83
451,452,83,278,846,83,23,568,-527,-527,0,0,0,0,0,83
452,453,83,278,846,83,23,571,-528,-528,0,0,0,0,0,83
453,454,83,278,847,83,23,575,-528,-528,0,0,0,0,0,83
454,455,83,278,848,83,23,578,-529,-529,0,0,0,0,0,83
455,456,83,278,848,83,23,581,-529,-529,0,0,0,0,0,83
456,457,83,279,849,83,23,585,-530,-530,0,0,0,0,0,83
457,458,83,279,849,83,23,588,-530,-530,0,0,0,0,0,83
458,459,83,279,850,83,24,591,-531,-531,0,0,0,0,0,83
459,460,83,279,851,83,24,595,-531,-531,0,0,0,0,0,83
460,461,83,279,851,83,24,598,-532,-532,0,0,0,0,0,83
461,462,83,279,852,83,24,601,-532,-532,0,0,0,0,0,83
462,463,83,280,852,83,24,605,-533,-533,0,0,0,0,0,83
463,464,83,280,853,83,24,608,-533,-533,0,0,0,0,0,83
464,465,83,280,854,83,24,612,-534,-534,0,0,0,0,0,83
465,466,83,280,854,83,25,615,-534,-534,0,0,0,0,0,83
466,467,83,280,855,83,25,618,-535,-535,0,0,0,0,0,83
467,468,83,280,855,83,25,622,-535,-535,0,0,0,0,0,83
468,469,83,281,856,83,25,625,-536,-536,0,0,0,0,0,83
469,470,83,281,857,83,25,629,-536,-536,0,0,0,0,0,83
470,471,83,281,857,83,25,632,-537,-537,0,0,0,0,0,83
471,472,83,281,858,83,26,636,-537,-537,0,0,0,0,0,83
472,473,83,281,858,83,26,639,-538,-538,0,0,0,0,0,83
473,474,83,281,859,83,26,643,-538,-538,0,0,0,0,0,83
474,475,83,282,860,83,26,646,-539,-539,0,0,0,0,0,83
475,476,83,282,860,83,26,650,-539,-539,0,0,0,0,0,83
476,477,83,282,861,83,26,653,-540,-540,0,0,0,0,0,83
477,478,83,282,861,83,26,657,-540,-540,0,0,0,0,0,83
478,479,83,282,862,83,27,660,-541,-541,0,0,0,0,0,83
479,480,83,283,863,83,27,664,-541,-541,0,0,0,0,0,83
480,481,83,283,863,83,27,667,-542,-542,0,0,0,0,0,83
481,482,83,283,864,83,27,671,-542,-542,0,0,0,0,0,83
482,483,83,283,864,83,27,675,-543,-543,0,0,0,0,0,83
483,484,83,283,865,83,27,678,-543,-543,0,0,0,0,0,83
484,485,83,283,866,83,28,682,-544,-544,0,0,0,0,0,83
485,486,83,284,866,83,28,685,-544,-544,0,0,0,0,0,83
486,487,83,284,867,83,28,689,-545,-545,0,0,0,0,0,83
487,488,83,284,867,83,28,693,-545,-545,0,0,0,0,0,83
488,489,83,284,868,83,28,696,-546,-546,0,0,0,0,0,83
489,490,83,284,869,83,28,700,-546,-546,0,0,0,0,0,83
490,491,83,284,869,83,28,704,-547,-547,0,0,0,0,0,83
491,492,83,285,870,83,29,707,-547,-547,0,0,0,0,0,83
492,493,83,285,870,83,29,711,-548,-548,0,0,0,0,0,83
493,494,83,285,871,83,29,715,-548,-548,0,0,0,0,0,83
494,495,83,285,872,83,29,718,-549,-549,0,0,0,0,0,83
495,496,83,285,872,83,29,722,-549,-549,0,0,0,0,0,83
496,497,83,285,873,83,29,726,-550,-550,0,0,0,0,0,83
497,498,83,286,874,83,30,729,-550,-550,0,0,0,0,0,83
498,499,83,286,874,83,30,733,-551,-551,0,0,0,0,0,83
499,500,83,286,875,83,30,737,-551,-551,0,0,0,0,0,83
500,501,83,286,875,83,30,741,-552,-552,0,0,0,0,0,83
501,502,83,286,876,83,30,744,-552,-552,0,0,0,0,0,83
502,503,83,286,877,83,30,748,-553,-553,0,0,0,0,0,83
503,504,83,287,877,83,31,752,-553,-553,0,0,0,0,0,83
504,505,83,287,878,83,31,756,-554,-554,0,0,0,0,0,83
505,506,83,287,878,83,31,760,-554,-554,0,0,0,0,0,83
506,507,83,287,879,83,31,763,-555,-555,0,0,0,0,0,83
507,508,83,287,880,83,31,767,-555,-555,0,0,0,0,0,83
508,509,83,287,880,83,31,771,-556,-556,0,0,0,0,0,83
509,510,83,288,881,83,32,775,-556,-556,0,0,0,0,0,83
510,511,83,288,881,83,32,779,-557,-557,0,0,0,0,0,83
511,512,83,288,882,83,32,783,-557,-557,0,0,0,0,0,83
512,513,83,288,883,83,32,786,-558,-558,0,0,0,0,0,83
513,514,83,288,883,83,32,790,-558,-558,0,0,0,0,0,83
514,515,83,288,884,83,32,794,-559,-559,0,0,0,0,0,83
515,516,83,289,885,83,33,798,-559,-559,0,0,0,0,0,83
516,517,83,289,885,83,33,802,-560,-560,0,0,0,0,0,83
517,518,83,289,886,83,33,806,-560,-560,0,0,0,0,0,83
518,519,83,289,886,83,33,810,-561,-561,0,0,0,0,0,83
519,520,83,289,887,83,33,814,-561,-561,0,0,0,0,0,83
520,521,83,289,888,83,33,818,-562,-562,0,0,0,0,0,83
521,522,83,290,888,83,34,822,-562,-562,0,0,0,0,0,83
522,523,83,290,889,83,34,826,-563,-563,0,0,0,0,0,83
523,524,83,290,890,83,34,830,-563,-563,0,0,0,0,0,83
524,525,83,290,890,83,34,834,-564,-564,0,0,0,0,0,83
525,526,83,290,891,83,34,838,-564,-564,0,0,0,0,0,83
526,527,83,290,891,83,34,842,-565,-565,0,0,0,0,0,83
527,528,83,291,892,83,35,846,-565,-565,0,0,0,0,0,83
528,529,83,291,893,83,35,850,-566,-566,0,0,0,0,0,83
529,530,83,291,893,83,35,854,-566,-566,0,0,0,0,0,83
530,531,83,291,894,83,35,858,-567,-567,0,0,0,0,0,83
531,532,83,291,895,83,35,862,-567,-567,0,0,0,0,0,83
532,533,83,292,895,83,36,866,-568,-568,0,0,0,0,0,83
533,534,83,292,896,83,36,870,-568,-568,0,0,0,0,0,83
534,535,83,292,896,83,36,874,-569,-569,0,0,0,0,0,83
535,536,83,292,897,83,36,878,-569,-569,0,0,0,0,0,83
536,537,83,292,898,83,36,882,-570,-570,0,0,0,0,0,83
537,538,83,292,898,83,36,886,-570,-570,0,0,0,0,0,83
538,539,83,293,899,83,37,890,-571,-571,0,0,0,0,0,83
539,540,83,293,900,83,37,895,-571,-571,0,0,0,0,0,83
540,541,83,293,900,83,37,899,-572,-572,0,0,0,0,0,83
541,542,83,293,901,83,37,903,-572,-572,0,0,0,0,0,83
542,543,83,293,901,83,37,907,-573,-573,0,0,0,0,0,83
543,544,83,294,902,83,38,911,-573,-573,0,0,0,0,0,83
544,545,83,294,903,83,38,915,-574,-574,0,0,0,0,0,83
545,546,83,294,903,83,38,920,-574,-574,0,0,0,0,0,83
546,547,83,294,904,83,38,924,-575,-575,0,0,0,0,0,83
547,548,83,294,905,83,38,928,-575,-575,0,0,0,0,0,83
548,549,83,294,905,83,38,932,-576,-576,0,0,0,0,0,83
549,550,83,295,906,83,39,936,-576,-576,0,0,0,0,0,83
550,551,83,295,907,83,39,941,-577,-577,0,0,0,0,0,83
551,552,83,295,907,83,39,945,-577,-577,0,0,0,0,0,83
552,553,83,295,908,83,39,949,-578,-578,0,0,0,0,0,83
553,554,83,295,908,83,39,953,-578,-578,0,0,0,0,0,83
554,555,83,296,909,83,40,958,-579,-579,0,0,0,0,0,83
555,556,83,296,910,83,40,962,-579,-579,0,0,0,0,0,83
556,557,83,296,910,83,40,966,-580,-580,0,0,0,0,0,83
557,558,83,296,911,83,40,971,-580,-580,0,0,0,0,0,83
558,559,83,296,912,83,40,975,-581,-581,0,0,0,0,0,83
559,560,83,296,912,83,41,979,-581,-581,0,0,0,0,0,83
560,561,83,297,913,83,41,983,-582,-582,0,0,0,0,0,83
561,562,83,297,914,83,41,988,-582,-582,0,0,0,0,0,83
562,563,83,297,914,83,41,992,-583,-583,0,0,0,0,0,83
563,564,83,297,915,83,41,997,-583,-583,0,0,0,0,0,83
564,565,83,297,915,83,41,1001,-584,-584,0,0,0,0,0,83
565,566,83,297,916,83,42,1005,-584,-584,0,0,0,0,0,83
566,567,83,298,917,83,42,1010,-585,-585,0,0,0,0,0,83
567,568,83,298,917,83,42,1014,-585,-585,0,0,0,0,0,83
568,569,83,298,918,83,42,1018,-586,-586,0,0,0,0,0,83
569,570,83,298,919,83,42,1023,-586,-586,0,0,0,0,0,83
570,571,83,298,919,83,43,1027,-587,-587,0,0,0,0,0,83
571,572,83,298,920,83,43,1032,-587,-587,0,0,0,0,0,83
572,573,83,299,921,83,43,1036,-588,-588,0,0,0,0,0,83
573,574,83,299,921,83,43,1041,-588,-588,0,0,0,0,0,83
574,575,83,299,922,83,43,1045,-589,-589,0,0,0,0,0,83
575,576,83,299,923,83,44,1050,-589,-589,0,0,0,0,0,83
576,577,83,299,923,83,44,1054,-590,-590,0,0,0,0,0,83
577,578,83,300,924,83,44,1059,-590,-590,0,0,0,0,0,83
578,579,83,300,924,83,44,1063,-591,-591,0,0,0,0,0,83
579,580,83,300,925,83,44,1068,-591,-591,0,0,0,0,0,83
580,581,83,300,926,83,45,1072,-592,-592,0,0,0,0,0,83
581,582,83,300,926,83,45,1077,-592,-592,0,0,0,0,0,83
582,583,83,300,927,83,45,1081,-593,-593,0,0,0,0,0,83
583,584,83,301,928,83,45,1086,-593,-593,0,0,0,0,0,83
584,585,83,301,928,83,45,1090,-594,-594,0,0,0,0,0,83
585,586,83,301,929,83,46,1095,-594,-594,0,0,0,0,0,83
586,587,83,301,930,83,46,1099,-595,-595,0,0,0,0,0,83
587,588,83,301,930,83,46,1104,-595,-595,0,0,0,0,0,83
588,589,83,302,931,83,46,1109,-596,-596,0,0,0,0,0,83
589,590,83,302,932,83,46,1113,-596,-596,0,0,0,0,0,83
590,591,83,302,932,83,47,1118,-597,-597,0,0,0,0,0,83
591,592,83,302,933,83,47,1122,-597,-597,0,0,0,0,0,83
592,593,83,302,934,83,47,1127,-598,-598,0,0,0,0,0,83
593,594,83,302,934,83,47,1132,-598,-598,0,0,0,0,0,83
594,595,83,303,935,83,47,1136,-599,-599,0,0,0,0,0,83
595,596,83,303,936,83,48,1141,-599,-599,0,0,0,0,0,83
596,597,83,303,936,83,48,1146,-600,-600,0,0,0,0,0,83
597,598,83,303,937,83,48,1150,-600,-600,0,0,0,0,0,83
598,599,83,303,937,83,48,1155,-601,-601,0,0,0,0,0,83
599,600,83,304,938,83,49,1160,-601,-601,0,0,0,0,0,83
600,601,83,304,939,83,49,1165,-602,-602,0,0,0,0,0,83
601,602,83,304,939,83,49,1169,-602,-602,0,0,0,0,0,83
602,603,83,304,940,83,49,1174,-603,-603,0,0,0,0,0,83
603,604,83,304,941,83,49,1179,-603,-603,0,0,0,0,0,83
604,605,83,304,941,83,50,1183,-604,-604,0,0,0,0,0,83
605,606,83,305,942,83,50,1188,-604,-604,0,0,0,0,0,83
606,607,83,305,943,83,50,1193,-605,-605,0,0,0,0,0,83
607,608,83,305,943,83,50,1198,-605,-605,0,0,0,0,0,83
608,609,83,305,944,83,50,1203,-606,-606,0,0,0,0,0,83
609,610,83,305,945,83,51,1207,-606,-606,0,0,0,0,0,83
610,611,83,306,945,83,51,1212,-607,-607,0,0,0,0,0,83
611,612,83,306,946,83,51,1217,-607,-607,0,0,0,0,0,83
612,613,83,306,947,83,51,1222,-608,-608,0,0,0,0,0,83
613,614,83,306,947,83,51,1227,-608,-608,0,0,0,0,0,83
614,615,83,306,948,83,52,1232,-609,-609,0,0,0,0,0,83
615,616,83,306,949,83,52,1236,-609,-609,0,0,0,0,0,83
616,617,83,307,949,83,52,1241,-610,-610,0,0,0,0,0,83
617,618,83,307,950,83,52,1246,-610,-610,0,0,0,0,0,83
618,619,83,307,951,83,53,1251,-611,-611,0,0,0,0,0,83
619,620,83,307,951,83,53,1256,-611,-611,0,0,0,0,0,83
620,621,83,307,952,83,53,1261,-612,-612,0,0,0,0,0,83
621,622,83,308,953,83,53,1266,-612,-612,0,0,0,0,0,83
622,623,83,308,953,83,53,1271,-613,-613,0,0,0,0,0,83
623,624,83,308,954,83,54,1276,-613,-613,0,0,0,0,0,83
624,625,83,308,955,83,54,1281,-614,-614,0,0,0,0,0,83
625,626,83,308,955,83,54,1286,-614,-614,0,0,0,0,0,83
626,627,83,309,956,83,54,1290,-615,-615,0,0,0,0,0,83
627,628,83,309,957,83,55,1295,-615,-615,0,0,0,0,0,83
628,629,83,309,957,83,55,1300,-616,-616,0,0,0,0,0,83
629,630,83,309,958,83,55,1305,-616,-616,0,0,0,0,0,83
630,631,83,309,959,83,55,1310,-617,-617,0,0,0,0,0,83
631,632,83,309,959,83,55,1315,-617,-617,0,0,0,0,0,83
632,633,83,310,960,83,56,1320,-618,-618,0,0,0,0,0,83
633,634,83,310,961,83,56,1325,-618,-618,0,0,0,0,0,83
634,635,83,310,961,83,56,1331,-619,-619,0,0,0,0,0,83
635,636,83,310,962,83,56,1336,-619,-619,0,0,0,0,0,83
636,637,83,310,963,83,57,1341,-620,-620,0,0,0,0,0,83
637,638,83,310,963,83,57,1346,-620,-620,0,0,0,0,0,83
638,639,83,311,964,83,57,1351,-621,-621,0,0,0,0,0,83
639,640,83,311,965,83,57,1356,-621,-621,0,0,0,0,0,83
640,641,83,311,965,83,57,1361,-622,-622,0,0,0,0,0,83
641,642,83,311,966,83,58,1366,-622,-622,0,0,0,0,0,83
642,643,83,311,967,83,58,1371,-623,-623,0,0,0,0,0,83
643,644,83,312,967,83,58,1376,-623,-623,0,0,0,0,0,83
644,645,83,312,968,83,58,1381,-624,-624,0,0,0,0,0,83
645,646,83,312,969,83,59,1387,-624,-624,0,0,0,0,0,83
646,647,83,312,970,83,59,1392,-625,-625,0,0,0,0,0,83
647,648,83,312,970,83,59,1397,-625,-625,0,0,0,0,0,83
648,649,83,313,971,83,59,1402,-626,-626,0,0,0,0,0,83
649,650,83,313,972,83,60,1407,-626,-626,0,0,0,0,0,83
650,651,83,313,972,83,60,1412,-627,-627,0,0,0,0,0,83
651,652,83,313,973,83,60,1418,-627,-627,0,0,0,0,0,83
652,653,83,313,974,83,60,1423,-628,-628,0,0,0,0,0,83
653,654,83,314,974,83,60,1428,-628,-628,0,0,0,0,0,83
654,655,83,314,975,83,61,1433,-629,-629,0,0,0,0,0,83
655,656,83,314,976,83,61,1439,-629,-629,0,0,0,0,0,83
656,657,83,314,976,83,61,1444,-630,-630,0,0,0,0,0,83
657,658,83,314,977,83,61,1449,-630,-630,0,0,0,0,0,83
658,659,83,314,978,83,62,1454,-631,-631,0,0,0,0,0,83
659,660,83,315,978,83,62,1460,-631,-631,0,0,0,0,0,83
660,661,83,315,979,83,62,1465,-632,-632,0,0,0,0,0,83
661,662,83,315,980,83,62,1470,-632,-632,0,0,0,0,0,83
662,663,83,315,980,83,63,1476,-633,-633,0,0,0,0,0,83
663,664,83,315,981,83,63,1481,-633,-633,0,0,0,0,0,83
664,665,83,316,982,83,63,1486,-634,-634,0,0,0,0,0,83
665,666,83,316,982,83,63,1492,-634,-634,0,0,0,0,0,83
666,667,83,316,983,83,64,1497,-635,-635,0,0,0,0,0,83
667,668,83,316,984,83,64,1502,-635,-635,0,0,0,0,0,83
668,669,83,316,985,83,64,1508,-636,-636,0,0,0,0,0,83
669,670,83,317,985,83,64,1513,-636,-636,0,0,0,0,0,83
670,671,83,317,986,83,65,1518,-637,-637,0,0,0,0,0,83
671,672,83,317,987,83,65,1524,-637,-637,0,0,0,0,0,83
672,673,83,317,987,83,65,1529,-638,-638,0,0,0,0,0,83
673,674,83,317,988,83,65,1535,-638,-638,0,0,0,0,0,83
674,675,83,318,989,83,65,1540,-639,-639,0,0,0,0,0,83
675,676,83,318,989,83,66,1545,-639,-639,0,0,0,0,0,83
676,677,83,318,990,83,66,1551,-640,-640,0,0,0,0,0,83
677,678,83,318,991,83,66,1556,-640,-640,0,0,0,0,0,83
678,679,83,318,991,83,66,1562,-641,-641,0,0,0,0,0,83
679,680,83,318,992,83,67,1567,-641,-641,0,0,0,0,0,83
680,681,83,319,993,83,67,1573,-642,-642,0,0,0,0,0,83
681,682,83,319,994,83,67,1578,-642,-642,0,0,0,0,0,83
682,683,83,319,994,83,67,1584,-643,-643,0,0,0,0,0,83
683,684,83,319,995,83,68,1589,-643,-643,0,0,0,0,0,83
684,685,83,319,996,83,68,1595,-644,-644,0,0,0,0,0,83
685,686,83,320,996,83,68,1600,-644,-644,0,0,0,0,0,83
686,687,83,320,997,83,68,1606,-645,-645,0,0,0,0,0,83
687,688,83,320,998,83,69,1611,-645,-645,0,0,0,0,0,83
688,689,83,320,998,83,69,1617,-646,-646,0,0,0,0,0,83
689,690,83,320,999,83,69,1623,-646,-646,0,0,0,0,0,83
690,691,83,321,1000,83,69,1628,-647,-647,0,0,0,0,0,83
691,692,83,321,1001,83,70,1634,-647,-647,0,0,0,0,0,83
692,693,83,321,1001,83,70,1639,-648,-648,0,0,0,0,0,83
693,694,83,321,1002,83,70,1645,-648,-648,0,0,0,0,0,83
694,695,83,321,1003,83,70,1650,-649,-649,0,0,0,0,0,83
695,696,83,322,1003,83,71,1656,-649,-649,0,0,0,0,0,83
696,697,83,322,1004,83,71,1662,-650,-650,0,0,0,0,0,83
697,698,83,322,1005,83,71,1667,-650,-650,0,0,0,0,0,83
698,699,83,322,1005,83,71,1673,-651,-651,0,0,0,0,0,83
699,700,83,322,1006,83,72,1679,-651,-651,0,0,0,0,0,83
700,701,83,322,1007,83,72,1684,-652,-652,0,0,0,0,0,83
701,702,83,323,1008,83,72,1690,-652,-652,0,0,0,0,0,83
702,703,83,323,1008,83,72,1696,-653,-653,0,0,0,0,0,83
703,704,83,323,1009,83,73,1701,-653,-653,0,0,0,0,0,83
704,705,83,323,1010,83,73,1707,-654,-654,0,0,0,0,0,83
705,706,83,323,1010,83,73,1713,-654,-654,0,0,0,0,0,83
706,707,83,324,1011,83,74,1719,-655,-655,0,0,0,0,0,83
707,708,83,324,1012,83,74,1724,-655,-655,0,0,0,0,0,83
708,709,83,324,1012,83,74,1730,-656,-656,0,0,0,0,0,83
709,710,83,324,1013,83,74,1736,-656,-656,0,0,0,0,0,83
710,711,83,324,1014,83,75,1742,-657,-657,0,0,0,0,0,83
711,712,83,325,1015,83,75,1747,-657,-657,0,0,0,0,0,83
712,713,83,325,1015,83,75,1753,-658,-658,0,0,0,0,0,83
713,714,83,325,1016,83,75,1759,-658,-658,0,0,0,0,0,83
714,715,83,325,1017,83,76,1765,-659,-659,0,0,0,0,0,83
715,716,83,325,1017,83,76,1771,-659,-659,0,0,0,0,0,83
716,717,83,326,1018,83,76,1776,-660,-660,0,0,0,0,0,83
717,718,83,326,1019,83,76,1782,-660,-660,0,0,0,0,0,83
718,719,83,326,1020,83,77,1788,-661,-661,0,0,0,0,0,83
719,720,83,326,1020,83,77,1794,-661,-661,0,0,0,0,0,83
720,721,83,326,1021,83,77,1800,-662,-662,0,0,0,0,0,83
721,722,83,327,1022,83,77,1806,-662,-662,0,0,0,0,0,83
722,723,83,327,1022,83,78,1812,-663,-663,0,0,0,0,0,83
723,724,83,327,1023,83,78,1818,-663,-663,0,0,0,0,0,83
724,725,83,327,1024,83,78,1823,-664,-664,0,0,0,0,0,83
725,726,83,327,1025,83,79,1829,-664,-664,0,0,0,0,0,83
726,727,83,328,1025,83,79,1835,-665,-665,0,0,0,0,0,83
727,728,83,328,1026,83,79,1841,-665,-665,0,0,0,0,0,83
728,729,83,328,1027,83,79,1847,-666,-666,0,0,0,0,0,83
729,730,83,328,1027,83,80,1853,-666,-666,0,0,0,0,0,83
730,731,83,328,1028,83,80,1859,-667,-667,0,0,0,0,0,83
731,732,83,329,1029,83,80,1865,-667,-667,0,0,0,0,0,83
732,733,83,329,1030,83,80,1871,-668,-668,0,0,0,0,0,83
733,734,83,329,1030,83,81,1877,-668,-668,0,0,0,0,0,83
734,735,83,329,1031,83,81,1883,-669,-669,0,0,0,0,0,83
735,736,83,329,1032,83,81,1889,-669,-669,0,0,0,0,0,83
736,737,83,329,1033,83,81,1895,-670,-670,0,0,0,0,0,83
737,738,83,330,1033,83,82,1901,-670,-670,0,0,0,0,0,83
738,739,83,330,1034,83,82,1907,-671,-671,0,0,0,0,0,83
739,740,83,330,1035,83,82,1913,-671,-671,0,0,0,0,0,83
740,741,83,330,1035,83,83,1919,-672,-672,0,0,0,0,0,83
741,742,83,331,1036,83,83,1925,-672,-672,0,0,0,0,0,83
742,743,83,331,1037,83,83,1931,-673,-673,0,0,0,0,0,83
743,744,83,331,1038,83,83,1937,-673,-673,0,0,0,0,0,83
744,745,83,331,1038,83,84,1944,-674,-674,0,0,0,0,0,83
745,746,83,331,1039,83,84,1950,-674,-674,0,0,0,0,0,83
746,747,83,332,1040,83,84,1956,-675,-675,0,0,0,0,0,83
747,748,83,332,1041,83,84,1962,-675,-675,0,0,0,0,0,83
748,749,83,332,1041,83,85,1968,-676,-676,0,0,0,0,0,83
749,750,83,332,1042,83,85,1974,-676,-676,0,0,0,0,0,83
750,751,83,332,1043,83,85,1980,-677,-677,0,0,0,0,0,83
751,752,83,332,1043,83,86,1986,-677,-677,0,0,0,0,0,83
752,753,83,333,1044,83,86,1993,-678,-678,0,0,0,0,0,83
753,754,83,333,1045,83,86,1999,-678,-678,0,0,0,0,0,83
754,755,83,333,1046,83,86,2005,-679,-679,0,0,0,0,0,83
755,756,83,333,1046,83,87,2011,-679,-679,0,0,0,0,0,83
756,757,83,334,1047,83,87,2017,-680,-680,0,0,0,0,0,83
757,758,83,334,1048,83,87,2024,-680,-680,0,0,0,0,0,83
758,759,83,334,1049,83,88,2030,-681,-681,0,0,0,0,0,83
759,760,83,334,1049,83,88,2036,-681,-681,0,0,0,0,0,83
760,761,83,334,1050,83,88,2042,-682,-682,0,0,0,0,0,83
761,762,83,335,1051,83,88,2049,-682,-682,0,0,0,0,0,83
762,763,83,335,1051,83,89,2055,-683,-683,0,0,0,0,0,83
763,764,83,335,1052,83,89,2061,-683,-683,0,0,0,0,0,83
764,765,83,335,1053,83,89,2067,-684,-684,0,0,0,0,0,83
765,766,83,335,1054,83,90,2074,-684,-684,0,0,0,0,0,83
766,767,83,335,1054,83,90,2080,-685,-685,0,0,0,0,0,83
767,768,83,336,1055,83,90,2086,-685,-685,0,0,0,0,0,83
768,769,83,336,1056,83,90,2093,-686,-686,0,0,0,0,0,83
769,770,83,336,1057,83,91,2099,-686,-686,0,0,0,0,0,83
770,771,83,336,1057,83,91,2105,-687,-687,0,0,0,0,0,83
771,772,83,337,1058,83,91,2112,-687,-687,0,0,0,0,0,83
772,773,83,337,1059,83,92,2118,-688,-688,0,0,0,0,0,83
773,774,83,337,1060,83,92,2124,-688,-688,0,0,0,0,0,83
774,775,83,337,1060,83,92,2131,-689,-689,0,0,0,0,0,83
775,776,83,337,1061,83,92,2137,-689,-689,0,0,0,0,0,83
776,777,83,338,1062,83,93,2144,-690,-690,0,0,0,0,0,83
777,778,83,338,1063,83,93,2150,-690,-690,0,0,0,0,0,83
778,779,83,338,1063,83,93,2157,-691,-691,0,0,0,0,0,83
779,780,83,338,1064,83,94,2163,-691,-691,0,0,0,0,0,83
780,781,83,338,1065,83,94,2169,-692,-692,0,0,0,0,0,83
781,782,83,339,1066,83,94,2176,-692,-692,0,0,0,0,0,83
782,783,83,339,1066,83,94,2182,-693,-693,0,0,0,0,0,83
783,784,83,339,1067,83,95,2189,-693,-693,0,0,0,0,0,83
784,785,83,339,1068,83,95,2195,-694,-694,0,0,0,0,0,83
785,786,83,339,1069,83,95,2202,-694,-694,0,0,0,0,0,83
786,787,83,340,1069,83,96,2208,-695,-695,0,0,0,0,0,83
787,788,83,340,1070,83,96,2215,-695,-695,0,0,0,0,0,83
788,789,83,340,1071,83,96,2221,-696,-696,0,0,0,0,0,83
789,790,83,340,1072,83,97,2228,-696,-696,0,0,0,0,0,83
790,791,83,340,1072,83,97,2234,-697,-697,0,0,0,0,0,83
791,792,83,341,1073,83,97,2241,-697,-697,0,0,0,0,0,83
792,793,83,341,1074,83,97,2247,-698,-698,0,0,0,0,0,83
793,794,83,341,1075,83,98,2254,-698,-698,0,0,0,0,0,83
794,795,83,341,1075,83,98,2261,-699,-699,0,0,0,0,0,83
795,796,83,341,1076,83,98,2267,-699,-699,0,0,0,0,0,83
796,797,83,342,1077,83,99,2274,-700,-700,0,0,0,0,0,83
797,798,83,342,1078,83,99,2280,-700,-700,0,0,0,0,0,83
798,799,83,342,1078,83,99,2287,-701,-701,0,0,0,0,0,83
799,800,83,342,1079,83,100,2294,-701,-701,0,0,0,0,0,83
800,801,83,342,1080,83,100,2300,-702,-702,0,0,1,0,0,83
801,802,83,343,1081,83,100,2307,-702,-702,0,0,1,0,0,83
